TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1361222,2018-08-21 00:01:17,4786,2142,36.07,12268877,142,0,0
1361223,2018-08-21 00:01:31,1278,5092,87.11,12268891,142,0,0
1361224,2018-08-21 00:01:57,3922,9720,63.42,12268917,142,0,0
1361225,2018-08-21 00:02:30,4468,8820,16.04,12268950,142,0,0
1361226,2018-08-21 00:03:54,2528,7474,19.46,12269034,142,0,0
1361227,2018-08-21 00:04:42,3626,4315,55.24,12269082,142,0,0
1361228,2018-08-21 00:05:07,1319,3314,27.05,12269107,142,0,0
1361229,2018-08-21 00:06:16,3634,3221,127.26,12269176,142,0,0
1361230,2018-08-21 00:07:15,2168,7846,42.85,12269235,142,0,0
1361231,2018-08-21 00:07:59,114,3916,62.57,12269279,142,0,0
1361232,2018-08-21 00:08:08,2092,5679,36.93,12269288,142,0,0
1361233,2018-08-21 00:08:10,2977,6366,59.3,12269290,142,0,0
1361234,2018-08-21 00:09:21,236,5329,30.81,12269361,142,0,0
1361235,2018-08-21 00:10:01,2106,2542,64.14,12269401,142,0,0
1361236,2018-08-21 00:10:33,4096,2788,109.67,12269433,142,0,0
1361237,2018-08-21 00:11:12,2721,4579,12.05,12269472,142,1,2
1361238,2018-08-21 00:11:25,1958,1902,13.21,12269485,142,0,0
1361239,2018-08-21 00:11:58,890,1926,162.4,12269518,142,0,0
1361240,2018-08-21 00:13:03,2106,9494,9.61,12269583,142,0,0
1361241,2018-08-21 00:13:37,4033,4385,57.44,12269617,142,0,0
1361242,2018-08-21 00:15:19,1786,108,101.04,12269719,142,0,0
1361243,2018-08-21 00:16:07,1465,2408,46.69,12269767,142,0,0
1361244,2018-08-21 00:16:13,2669,2942,25.19,12269773,142,0,0
1361245,2018-08-21 00:16:23,4257,514,14.92,12269783,142,0,0
1361246,2018-08-21 00:16:53,1975,6881,15.23,12269813,142,0,0
1361247,2018-08-21 00:17:58,4354,3636,41.63,12269878,142,0,0
1361248,2018-08-21 00:18:01,966,1621,48.4,12269881,142,0,0
1361249,2018-08-21 00:19:37,2031,6278,20.69,12269977,142,0,0
1361250,2018-08-21 00:21:12,1138,7405,27.02,12270072,142,0,0
1361251,2018-08-21 00:21:18,3110,4562,27.14,12270078,142,0,0
1361252,2018-08-21 00:21:30,4781,1111,142.79,12270090,142,0,0
1361253,2018-08-21 00:21:54,4846,3394,76.14,12270114,142,0,0
1361254,2018-08-21 00:22:05,4673,3117,69.2,12270125,142,0,0
1361255,2018-08-21 00:22:18,665,3220,21.18,12270138,142,0,0
1361256,2018-08-21 00:22:56,131,5627,29.18,12270176,142,0,0
1361257,2018-08-21 00:23:25,815,48,149.56,12270205,142,0,0
1361258,2018-08-21 00:23:57,3557,4585,20.83,12270237,142,0,0
1361259,2018-08-21 00:25:36,2383,6547,30.93,12270336,142,0,0
1361260,2018-08-21 00:25:52,1570,2134,39.13,12270352,142,0,0
1361261,2018-08-21 00:26:14,2921,8373,185.63,12270374,142,0,0
1361262,2018-08-21 00:26:40,3799,2663,74.38,12270400,142,0,0
1361263,2018-08-21 00:26:58,64,2265,212.37,12270418,142,0,0
1361264,2018-08-21 00:27:00,727,2614,15.51,12270420,142,0,0
1361265,2018-08-21 00:27:17,2729,8791,14.73,12270437,142,0,0
1361266,2018-08-21 00:28:15,3336,4816,50.98,12270495,142,0,0
1361267,2018-08-21 00:29:24,1231,8795,110.25,12270564,142,0,0
1361268,2018-08-21 00:32:08,3412,3974,127.01,12270728,142,0,0
1361269,2018-08-21 00:32:25,1847,6374,92.34,12270745,142,0,0
1361270,2018-08-21 00:33:28,789,5199,56.1,12270808,142,0,0
1361271,2018-08-21 00:36:04,4181,9705,49.64,12270964,142,0,0
1361272,2018-08-21 00:37:18,2552,9491,24.29,12271038,142,0,0
1361273,2018-08-21 00:37:35,2152,7854,52.46,12271055,142,0,0
1361274,2018-08-21 00:40:05,925,4751,40.05,12271205,142,0,0
1361275,2018-08-21 00:40:28,4790,8136,6.19,12271228,142,0,0
1361276,2018-08-21 00:41:33,3769,6568,186.31,12271293,142,0,0
1361277,2018-08-21 00:41:37,2843,6085,0.42,12271297,142,0,0
1361278,2018-08-21 00:42:29,1590,4423,61.0,12271349,142,0,0
1361279,2018-08-21 00:42:29,3961,865,4.82,12271349,142,0,0
1361280,2018-08-21 00:44:15,1705,1208,31.8,12271455,142,0,0
1361281,2018-08-21 00:44:36,738,3333,13.71,12271476,142,0,0
1361282,2018-08-21 00:44:56,208,2957,117.5,12271496,142,0,0
1361283,2018-08-21 00:45:17,4745,9389,113.2,12271517,142,0,0
1361284,2018-08-21 00:45:36,2508,6463,44.14,12271536,142,0,0
1361285,2018-08-21 00:46:05,4677,4494,45.28,12271565,142,0,0
1361286,2018-08-21 00:46:42,1668,9089,38.35,12271602,142,0,0
1361287,2018-08-21 00:46:47,1121,3988,61.86,12271607,142,0,0
1361288,2018-08-21 00:47:07,131,474,50.04,12271627,142,0,0
1361289,2018-08-21 00:47:13,3164,6399,90.58,12271633,142,0,0
1361290,2018-08-21 00:48:54,3573,5605,122.61,12271734,142,0,0
1361291,2018-08-21 00:49:52,1419,894,89.14,12271792,142,0,0
1361292,2018-08-21 00:50:02,3087,7586,73.43,12271802,142,0,0
1361293,2018-08-21 00:51:07,2557,146,1.71,12271867,142,0,0
1361294,2018-08-21 00:53:04,389,4119,163.18,12271984,142,0,0
1361295,2018-08-21 00:53:43,4218,9302,16.5,12272023,142,0,0
1361296,2018-08-21 00:55:01,2872,1154,30.36,12272101,142,0,0
1361297,2018-08-21 00:56:01,4295,2408,50.36,12272161,142,0,0
1361298,2018-08-21 00:56:36,4567,6443,33.77,12272196,142,0,0
1361299,2018-08-21 00:56:47,3306,9109,73.39,12272207,142,0,0
1361300,2018-08-21 00:57:06,1565,8693,29.39,12272226,142,0,0
1361301,2018-08-21 00:57:21,2534,4459,91.84,12272241,142,0,0
1361302,2018-08-21 00:58:26,4199,3268,203.98,12272306,142,0,0
1361303,2018-08-21 01:00:06,3798,4109,75.61,12272406,142,0,0
1361304,2018-08-21 01:00:14,3727,4692,11.44,12272414,142,1,2
1361305,2018-08-21 01:00:40,2878,6055,123.37,12272440,142,0,0
1361306,2018-08-21 01:01:10,3370,4690,72.15,12272470,142,0,0
1361307,2018-08-21 01:02:52,3343,2097,102.78,12272572,142,0,0
1361308,2018-08-21 01:03:12,637,8317,43.41,12272592,142,0,0
1361309,2018-08-21 01:05:22,2657,3056,12.4,12272722,142,0,0
1361310,2018-08-21 01:05:45,1711,4758,133.25,12272745,142,0,0
1361311,2018-08-21 01:06:04,4257,2563,14.0,12272764,142,0,0
1361312,2018-08-21 01:06:10,3206,1009,64.06,12272770,142,0,0
1361313,2018-08-21 01:06:40,3526,3733,8.53,12272800,142,0,0
1361314,2018-08-21 01:06:44,4766,4634,38.44,12272804,142,0,0
1361315,2018-08-21 01:07:00,460,3886,32.36,12272820,142,0,0
1361316,2018-08-21 01:07:21,1067,3914,79.71,12272841,142,0,0
1361317,2018-08-21 01:07:45,3924,8387,82.92,12272865,142,0,0
1361318,2018-08-21 01:08:07,1319,2539,47.14,12272887,142,0,0
1361319,2018-08-21 01:08:10,343,4482,29.75,12272890,142,0,0
1361320,2018-08-21 01:08:12,2090,146,39.05,12272892,142,0,0
1361321,2018-08-21 01:09:20,3567,166,25.34,12272960,142,0,0
1361322,2018-08-21 01:09:33,4980,6877,91.19,12272973,142,0,0
1361323,2018-08-21 01:12:33,1655,8872,48.88,12273153,142,0,0
1361324,2018-08-21 01:13:50,2423,2139,1.39,12273230,142,0,0
1361325,2018-08-21 01:16:13,3786,2496,84.25,12273373,142,0,0
1361326,2018-08-21 01:16:59,4471,43,42.86,12273419,142,0,0
1361327,2018-08-21 01:17:54,1190,2888,95.12,12273474,142,0,0
1361328,2018-08-21 01:19:15,2354,8359,12.86,12273555,142,0,0
1361329,2018-08-21 01:20:37,463,2212,128.95,12273637,142,0,0
1361330,2018-08-21 01:20:41,1432,6516,38.42,12273641,142,0,0
1361331,2018-08-21 01:20:48,2384,6622,170.02,12273648,142,0,0
1361332,2018-08-21 01:22:14,2268,595,94.22,12273734,142,0,0
1361333,2018-08-21 01:22:59,3576,5084,38.17,12273779,142,0,0
1361334,2018-08-21 01:23:11,1143,3705,123.12,12273791,142,1,2
1361335,2018-08-21 01:23:45,3140,633,13.12,12273825,142,0,0
1361336,2018-08-21 01:23:56,4573,6272,13.45,12273836,142,0,0
1361337,2018-08-21 01:24:22,4434,9278,69.75,12273862,142,0,0
