TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
757803,2018-06-19 00:00:03,484,4651,40.61,6825603,79,0,0
757804,2018-06-19 00:01:22,130,9558,11.08,6825682,79,0,0
757805,2018-06-19 00:02:13,3211,9226,33.56,6825733,79,0,0
757806,2018-06-19 00:02:45,1877,2388,86.33,6825765,79,0,0
757807,2018-06-19 00:03:05,1471,4033,17.69,6825785,79,0,0
757808,2018-06-19 00:03:06,4906,1954,65.9,6825786,79,0,0
757809,2018-06-19 00:03:42,4881,9931,34.07,6825822,79,0,0
757810,2018-06-19 00:05:07,3433,8034,40.84,6825907,79,0,0
757811,2018-06-19 00:05:51,1505,8659,18.77,6825951,79,0,0
757812,2018-06-19 00:07:39,3722,6871,75.31,6826059,79,0,0
757813,2018-06-19 00:08:01,826,4544,61.14,6826081,79,0,0
757814,2018-06-19 00:08:29,228,6207,83.24,6826109,79,0,0
757815,2018-06-19 00:08:42,4234,1260,23.28,6826122,79,0,0
757816,2018-06-19 00:10:00,1838,7271,57.11,6826200,79,0,0
757817,2018-06-19 00:10:37,2193,9704,37.9,6826237,79,0,0
757818,2018-06-19 00:11:02,2071,5690,132.34,6826262,79,0,0
757819,2018-06-19 00:12:04,1335,9865,75.54,6826324,79,0,0
757820,2018-06-19 00:14:13,4849,6298,136.79,6826453,79,0,0
757821,2018-06-19 00:14:25,623,4727,39.51,6826465,79,0,0
757822,2018-06-19 00:15:13,1656,5881,55.13,6826513,79,0,0
757823,2018-06-19 00:15:36,3780,9114,104.15,6826536,79,0,0
757824,2018-06-19 00:17:59,4876,2529,51.35,6826679,79,0,0
757825,2018-06-19 00:20:20,3060,1280,64.63,6826820,79,0,0
757826,2018-06-19 00:20:47,3000,9437,26.07,6826847,79,0,0
757827,2018-06-19 00:21:48,4695,6805,18.64,6826908,79,0,0
757828,2018-06-19 00:22:15,355,477,17.88,6826935,79,0,0
757829,2018-06-19 00:22:46,594,1997,17.05,6826966,79,0,0
757830,2018-06-19 00:23:06,2264,6420,15.11,6826986,79,0,0
757831,2018-06-19 00:25:18,1906,5198,34.89,6827118,79,0,0
757832,2018-06-19 00:26:02,471,8426,5.71,6827162,79,0,0
757833,2018-06-19 00:26:33,3011,1759,50.42,6827193,79,0,0
757834,2018-06-19 00:28:45,355,2892,25.65,6827325,79,0,0
757835,2018-06-19 00:29:42,2591,3288,19.91,6827382,79,0,0
757836,2018-06-19 00:29:55,2554,736,21.6,6827395,79,0,0
757837,2018-06-19 00:30:16,2571,2797,49.56,6827416,79,0,0
757838,2018-06-19 00:31:50,2404,2246,15.5,6827510,79,0,0
757839,2018-06-19 00:32:05,20,3691,14.9,6827525,79,0,0
757840,2018-06-19 00:34:11,2804,8617,129.96,6827651,79,0,0
757841,2018-06-19 00:35:08,1759,6885,76.47,6827708,79,0,0
757842,2018-06-19 00:35:48,4569,3371,22.22,6827748,79,0,0
757843,2018-06-19 00:35:59,3939,953,57.3,6827759,79,0,0
757844,2018-06-19 00:36:49,3170,1594,31.71,6827809,79,0,0
757845,2018-06-19 00:37:50,69,4063,12.88,6827870,79,0,0
757846,2018-06-19 00:37:59,4196,454,32.9,6827879,79,0,0
757847,2018-06-19 00:38:56,1674,5717,29.86,6827936,79,0,0
757848,2018-06-19 00:39:04,4848,2433,28.04,6827944,79,0,0
757849,2018-06-19 00:39:20,2153,1221,88.96,6827960,79,0,0
757850,2018-06-19 00:41:08,2776,4900,21.17,6828068,79,0,0
757851,2018-06-19 00:41:27,1480,7959,49.73,6828087,79,0,0
757852,2018-06-19 00:41:57,4540,904,152.67,6828117,79,0,0
757853,2018-06-19 00:42:09,3324,5644,33.98,6828129,79,0,0
757854,2018-06-19 00:42:55,2259,4610,49.52,6828175,79,0,0
757855,2018-06-19 00:44:04,4474,1581,48.64,6828244,79,0,0
757856,2018-06-19 00:44:24,4321,1428,60.54,6828264,79,0,0
757857,2018-06-19 00:44:44,280,4995,121.97,6828284,79,0,0
757858,2018-06-19 00:45:02,2583,8481,137.76,6828302,79,0,0
757859,2018-06-19 00:45:46,2768,8656,109.38,6828346,79,0,0
757860,2018-06-19 00:46:34,1100,2010,90.41,6828394,79,0,0
757861,2018-06-19 00:47:59,3698,62,99.1,6828479,79,0,0
757862,2018-06-19 00:48:43,1586,3154,17.98,6828523,79,0,0
757863,2018-06-19 00:49:09,2463,1402,32.86,6828549,79,0,0
757864,2018-06-19 00:49:12,3230,2031,56.56,6828552,79,0,0
757865,2018-06-19 00:49:53,2818,4098,34.21,6828593,79,0,0
757866,2018-06-19 00:50:21,4412,6775,51.69,6828621,79,0,0
757867,2018-06-19 00:50:39,1587,7574,24.55,6828639,79,0,0
757868,2018-06-19 00:50:52,3964,2336,57.92,6828652,79,0,0
757869,2018-06-19 00:50:54,1148,7998,57.68,6828654,79,0,0
757870,2018-06-19 00:51:07,1439,1419,67.63,6828667,79,0,0
757871,2018-06-19 00:52:05,2653,4310,100.33,6828725,79,0,0
757872,2018-06-19 00:52:08,723,5473,21.05,6828728,79,0,0
757873,2018-06-19 00:52:45,4354,1291,26.52,6828765,79,0,0
757874,2018-06-19 00:53:07,1598,7573,53.51,6828787,79,0,0
757875,2018-06-19 00:53:14,2409,3533,52.7,6828794,79,0,0
757876,2018-06-19 00:53:56,259,4064,8.9,6828836,79,0,0
757877,2018-06-19 00:54:04,586,5174,24.14,6828844,79,0,0
757878,2018-06-19 00:54:31,57,20,44.02,6828871,79,0,0
757879,2018-06-19 00:55:07,4834,2487,79.49,6828907,79,0,0
757880,2018-06-19 00:55:31,4094,8065,154.38,6828931,79,0,0
757881,2018-06-19 00:56:45,250,9375,24.44,6829005,79,0,0
757882,2018-06-19 00:57:31,1783,7353,58.92,6829051,79,0,0
757883,2018-06-19 00:57:38,389,2440,169.88,6829058,79,0,0
757884,2018-06-19 00:57:48,2197,1245,8.67,6829068,79,0,0
757885,2018-06-19 00:57:51,2608,3565,70.27,6829071,79,0,0
757886,2018-06-19 00:59:06,4565,8009,39.88,6829146,79,0,0
757887,2018-06-19 00:59:21,3218,5287,86.53,6829161,79,0,0
757888,2018-06-19 00:59:25,2322,453,48.35,6829165,79,0,0
757889,2018-06-19 00:59:57,2292,1870,21.11,6829197,79,0,0
757890,2018-06-19 00:59:58,2421,6884,101.15,6829198,79,0,0
757891,2018-06-19 01:00:01,4333,7198,120.96,6829201,79,0,0
757892,2018-06-19 01:00:54,1456,8600,44.69,6829254,79,0,0
757893,2018-06-19 01:01:39,732,8364,29.8,6829299,79,0,0
757894,2018-06-19 01:01:51,2361,9421,8.05,6829311,79,0,0
757895,2018-06-19 01:02:33,2208,9524,71.86,6829353,79,0,0
757896,2018-06-19 01:02:34,2176,3184,6.59,6829354,79,0,0
757897,2018-06-19 01:02:44,2035,2583,56.79,6829364,79,0,0
757898,2018-06-19 01:04:37,3892,8089,100.32,6829477,79,0,0
757899,2018-06-19 01:05:28,3297,6659,9.13,6829528,79,0,0
757900,2018-06-19 01:08:23,2967,9351,57.07,6829703,79,0,0
757901,2018-06-19 01:08:54,2334,7006,11.53,6829734,79,0,0
757902,2018-06-19 01:10:02,335,9660,33.91,6829802,79,0,0
757903,2018-06-19 01:10:38,268,6387,47.33,6829838,79,0,0
757904,2018-06-19 01:11:31,524,7641,54.22,6829891,79,0,0
757905,2018-06-19 01:12:21,3101,9382,40.84,6829941,79,0,0
757906,2018-06-19 01:12:23,376,7746,100.33,6829943,79,0,0
757907,2018-06-19 01:13:54,4283,4027,20.04,6830034,79,0,0
757908,2018-06-19 01:14:22,1782,8812,95.17,6830062,79,0,0
757909,2018-06-19 01:14:29,4355,798,37.65,6830069,79,0,0
757910,2018-06-19 01:14:36,3248,7348,9.66,6830076,79,0,0
757911,2018-06-19 01:14:41,1877,5105,85.67,6830081,79,0,0
757912,2018-06-19 01:14:53,2237,3043,65.39,6830093,79,0,0
757913,2018-06-19 01:15:05,3310,8630,42.19,6830105,79,0,0
757914,2018-06-19 01:15:55,3888,998,53.62,6830155,79,0,0
757915,2018-06-19 01:16:34,3252,2111,22.24,6830194,79,0,0
757916,2018-06-19 01:16:56,3186,5461,89.41,6830216,79,0,0
757917,2018-06-19 01:17:14,2536,2380,13.5,6830234,79,0,0
757918,2018-06-19 01:17:26,3094,8333,21.21,6830246,79,0,0
757919,2018-06-19 01:17:36,3858,6590,8.73,6830256,79,0,0
757920,2018-06-19 01:18:01,3950,6770,38.1,6830281,79,0,0
757921,2018-06-19 01:18:15,577,9799,46.14,6830295,79,0,0
757922,2018-06-19 01:18:55,4168,2891,49.16,6830335,79,0,0
757923,2018-06-19 01:19:21,4946,6266,106.79,6830361,79,0,0
757924,2018-06-19 01:19:24,2874,2603,39.06,6830364,79,0,0
757925,2018-06-19 01:19:51,3389,7802,141.27,6830391,79,0,0
757926,2018-06-19 01:20:43,3680,9710,41.74,6830443,79,0,0
757927,2018-06-19 01:20:43,2544,572,27.15,6830443,79,0,0
757928,2018-06-19 01:20:56,2493,8899,101.33,6830456,79,0,0
757929,2018-06-19 01:21:41,3625,4686,30.38,6830501,79,0,0
757930,2018-06-19 01:21:53,1681,7054,151.97,6830513,79,0,0
757931,2018-06-19 01:22:15,2092,9747,98.58,6830535,79,0,0
757932,2018-06-19 01:22:39,238,6001,17.39,6830559,79,0,0
757933,2018-06-19 01:22:52,4625,9997,134.15,6830572,79,0,0
757934,2018-06-19 01:22:57,2090,1798,43.83,6830577,79,0,0
757935,2018-06-19 01:23:05,4564,8304,37.08,6830585,79,0,0
757936,2018-06-19 01:23:35,4557,4266,98.1,6830615,79,0,0
757937,2018-06-19 01:23:52,2805,1002,115.68,6830632,79,0,0
757938,2018-06-19 01:24:18,2743,3879,66.54,6830658,79,0,0
757939,2018-06-19 01:25:02,3797,2158,123.66,6830702,79,0,0
757940,2018-06-19 01:27:03,3109,725,43.92,6830823,79,0,0
757941,2018-06-19 01:27:04,2921,4599,65.57,6830824,79,0,0
757942,2018-06-19 01:27:52,1249,3456,58.88,6830872,79,0,0
757943,2018-06-19 01:27:56,2340,1323,44.87,6830876,79,0,0
757944,2018-06-19 01:28:47,4592,895,107.46,6830927,79,0,0
757945,2018-06-19 01:29:02,4453,9366,44.19,6830942,79,0,0
757946,2018-06-19 01:29:26,4032,399,144.77,6830966,79,0,0
757947,2018-06-19 01:29:35,493,7398,4.24,6830975,79,0,0
757948,2018-06-19 01:29:36,2863,605,65.14,6830976,79,0,0
757949,2018-06-19 01:30:17,1481,4780,57.97,6831017,79,0,0
757950,2018-06-19 01:30:38,1265,154,130.63,6831038,79,0,0
757951,2018-06-19 01:31:02,3889,2792,58.33,6831062,79,0,0
757952,2018-06-19 01:31:07,765,6943,168.8,6831067,79,0,0
757953,2018-06-19 01:31:35,369,3234,21.63,6831095,79,0,0
