TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1648746,2018-09-20 00:00:20,2194,8502,57.23,14860820,172,0,0
1648747,2018-09-20 00:00:41,2628,8270,29.93,14860841,172,0,0
1648748,2018-09-20 00:01:00,1034,1789,80.91,14860860,172,0,0
1648749,2018-09-20 00:01:32,3685,4478,45.98,14860892,172,1,2
1648750,2018-09-20 00:02:53,3671,1673,43.83,14860973,172,0,0
1648751,2018-09-20 00:03:01,303,9577,83.57,14860981,172,0,0
1648752,2018-09-20 00:03:07,2676,9391,89.09,14860987,172,0,0
1648753,2018-09-20 00:04:03,1756,5715,15.16,14861043,172,0,0
1648754,2018-09-20 00:04:42,817,6378,21.32,14861082,172,0,0
1648755,2018-09-20 00:05:18,1690,4896,41.78,14861118,172,0,0
1648756,2018-09-20 00:05:18,4526,2733,70.55,14861118,172,0,0
1648757,2018-09-20 00:07:05,413,3327,110.77,14861225,172,0,0
1648758,2018-09-20 00:07:58,4856,3121,69.37,14861278,172,0,0
1648759,2018-09-20 00:08:04,3504,5572,46.3,14861284,172,0,0
1648760,2018-09-20 00:08:16,3238,7237,67.34,14861296,172,0,0
1648761,2018-09-20 00:08:55,1761,3504,41.26,14861335,172,0,0
1648762,2018-09-20 00:08:59,1663,9044,122.62,14861339,172,0,0
1648763,2018-09-20 00:10:04,2470,6980,14.52,14861404,172,0,0
1648764,2018-09-20 00:10:06,2164,4467,57.58,14861406,172,0,0
1648765,2018-09-20 00:10:17,2781,1717,141.95,14861417,172,0,0
1648766,2018-09-20 00:15:23,89,7925,56.03,14861723,172,0,0
1648767,2018-09-20 00:16:16,4405,4587,0.4,14861776,172,0,0
1648768,2018-09-20 00:17:46,1309,6709,74.84,14861866,172,0,0
1648769,2018-09-20 00:19:03,3964,8626,142.47,14861943,172,0,0
1648770,2018-09-20 00:20:13,1295,1708,59.91,14862013,172,0,0
1648771,2018-09-20 00:21:25,2116,8977,73.04,14862085,172,0,0
1648772,2018-09-20 00:21:51,3141,2716,49.66,14862111,172,0,0
1648773,2018-09-20 00:22:04,219,8834,112.81,14862124,172,0,0
1648774,2018-09-20 00:22:15,3335,7466,63.5,14862135,172,0,0
1648775,2018-09-20 00:24:55,3210,1169,57.6,14862295,172,0,0
1648776,2018-09-20 00:25:36,759,1810,53.98,14862336,172,0,0
1648777,2018-09-20 00:25:48,2146,6910,82.4,14862348,172,0,0
1648778,2018-09-20 00:26:14,4494,9819,5.45,14862374,172,0,0
1648779,2018-09-20 00:27:37,1582,3257,132.89,14862457,172,0,0
1648780,2018-09-20 00:29:47,4928,5029,197.55,14862587,172,0,0
1648781,2018-09-20 00:30:24,1050,2243,30.74,14862624,172,0,0
1648782,2018-09-20 00:30:25,594,1565,49.44,14862625,172,0,0
1648783,2018-09-20 00:30:27,2521,576,58.9,14862627,172,0,0
1648784,2018-09-20 00:31:00,1472,338,111.17,14862660,172,0,0
1648785,2018-09-20 00:31:11,25,3943,40.78,14862671,172,0,0
1648786,2018-09-20 00:31:50,4976,667,41.26,14862710,172,0,0
1648787,2018-09-20 00:33:07,3144,1560,73.25,14862787,172,1,2
1648788,2018-09-20 00:33:53,4963,3664,12.51,14862833,172,0,0
1648789,2018-09-20 00:34:15,2303,9173,33.44,14862855,172,0,0
1648790,2018-09-20 00:35:15,2541,7538,35.29,14862915,172,0,0
1648791,2018-09-20 00:35:40,2612,2382,60.16,14862940,172,0,0
1648792,2018-09-20 00:36:28,1313,1339,26.14,14862988,172,0,0
1648793,2018-09-20 00:38:53,2977,3477,31.78,14863133,172,0,0
1648794,2018-09-20 00:38:57,288,3703,62.89,14863137,172,0,0
1648795,2018-09-20 00:39:17,1998,924,72.44,14863157,172,0,0
1648796,2018-09-20 00:39:18,3594,733,50.23,14863158,172,0,0
1648797,2018-09-20 00:39:41,1656,4035,29.08,14863181,172,0,0
1648798,2018-09-20 00:39:54,459,136,88.76,14863194,172,0,0
1648799,2018-09-20 00:40:19,1073,7799,103.97,14863219,172,0,0
1648800,2018-09-20 00:40:27,3428,2331,44.56,14863227,172,0,0
1648801,2018-09-20 00:41:37,2967,1006,7.29,14863297,172,0,0
1648802,2018-09-20 00:42:43,1429,2546,31.24,14863363,172,0,0
1648803,2018-09-20 00:44:22,4729,9383,46.21,14863462,172,0,0
1648804,2018-09-20 00:44:59,4691,648,94.85,14863499,172,0,0
