TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1208046,2018-08-05 00:00:19,580,3070,78.17,10886419,126,0,0
1208047,2018-08-05 00:01:10,1757,1537,34.52,10886470,126,0,0
1208048,2018-08-05 00:01:16,4666,879,113.33,10886476,126,0,0
1208049,2018-08-05 00:01:17,4370,5122,101.74,10886477,126,0,0
1208050,2018-08-05 00:01:29,1792,2128,74.94,10886489,126,0,0
1208051,2018-08-05 00:01:42,4904,8340,86.68,10886502,126,0,0
1208052,2018-08-05 00:02:28,4565,1636,86.27,10886548,126,0,0
1208053,2018-08-05 00:03:50,643,9685,75.48,10886630,126,0,0
1208054,2018-08-05 00:05:01,1059,4395,11.99,10886701,126,0,0
1208055,2018-08-05 00:05:31,2409,8703,28.47,10886731,126,0,0
1208056,2018-08-05 00:08:17,3791,3607,66.27,10886897,126,0,0
1208057,2018-08-05 00:08:20,3458,7326,107.47,10886900,126,0,0
1208058,2018-08-05 00:10:48,2853,7997,71.66,10887048,126,0,0
1208059,2018-08-05 00:10:56,3864,1835,10.31,10887056,126,0,0
1208060,2018-08-05 00:10:57,3510,1441,28.34,10887057,126,0,0
1208061,2018-08-05 00:11:08,4407,7854,6.44,10887068,126,0,0
1208062,2018-08-05 00:11:48,2428,3660,41.89,10887108,126,0,0
1208063,2018-08-05 00:12:41,723,8305,87.89,10887161,126,0,0
1208064,2018-08-05 00:13:38,2077,8506,6.9,10887218,126,0,0
1208065,2018-08-05 00:13:50,2326,7852,89.1,10887230,126,0,0
1208066,2018-08-05 00:13:51,2200,4143,69.22,10887231,126,0,0
1208067,2018-08-05 00:14:27,1646,3321,72.15,10887267,126,0,0
1208068,2018-08-05 00:14:55,4007,1807,73.96,10887295,126,0,0
1208069,2018-08-05 00:15:08,2271,4750,2.47,10887308,126,0,0
1208070,2018-08-05 00:15:44,4214,1648,36.51,10887344,126,0,0
1208071,2018-08-05 00:16:13,3907,390,59.29,10887373,126,0,0
1208072,2018-08-05 00:17:26,26,4522,76.09,10887446,126,0,0
1208073,2018-08-05 00:17:47,4582,4968,136.52,10887467,126,0,0
1208074,2018-08-05 00:17:52,587,3066,8.86,10887472,126,0,0
1208075,2018-08-05 00:19:00,4830,3207,24.52,10887540,126,0,0
1208076,2018-08-05 00:21:00,4170,5333,7.87,10887660,126,0,0
1208077,2018-08-05 00:21:08,3236,1527,51.04,10887668,126,0,0
1208078,2018-08-05 00:21:10,3928,6302,1.05,10887670,126,0,0
1208079,2018-08-05 00:21:31,1059,2902,17.74,10887691,126,0,0
1208080,2018-08-05 00:21:36,3284,7179,70.08,10887696,126,0,0
1208081,2018-08-05 00:21:44,2233,549,25.02,10887704,126,0,0
1208083,2018-08-05 00:22:32,3445,9838,127.31,10887752,126,0,0
1208082,2018-08-05 00:22:32,3652,567,95.8,10887752,126,0,0
1208084,2018-08-05 00:25:50,4783,5650,107.76,10887950,126,0,0
1208085,2018-08-05 00:25:53,4710,4272,102.31,10887953,126,0,0
1208086,2018-08-05 00:26:13,2723,4806,12.36,10887973,126,0,0
1208087,2018-08-05 00:27:06,1125,9387,7.1,10888026,126,0,0
1208088,2018-08-05 00:27:22,3572,4730,91.36,10888042,126,0,0
1208089,2018-08-05 00:27:43,1365,7713,18.65,10888063,126,0,0
1208090,2018-08-05 00:28:06,4223,3167,48.45,10888086,126,0,0
1208091,2018-08-05 00:28:23,4573,6125,1.49,10888103,126,0,0
1208092,2018-08-05 00:29:44,2704,2625,29.59,10888184,126,0,0
1208093,2018-08-05 00:32:07,2510,4982,51.8,10888327,126,0,0
1208094,2018-08-05 00:33:33,2981,942,52.68,10888413,126,0,0
1208095,2018-08-05 00:34:00,4094,9223,21.97,10888440,126,0,0
1208096,2018-08-05 00:34:18,3952,9686,132.79,10888458,126,0,0
1208097,2018-08-05 00:34:48,4587,5095,48.53,10888488,126,0,0
1208098,2018-08-05 00:34:54,4880,5065,22.1,10888494,126,0,0
1208099,2018-08-05 00:35:55,4549,9576,20.07,10888555,126,0,0
1208100,2018-08-05 00:36:16,3771,3519,25.89,10888576,126,0,0
1208101,2018-08-05 00:36:18,3402,2228,23.94,10888578,126,0,0
1208102,2018-08-05 00:36:41,2243,8632,24.32,10888601,126,0,0
1208103,2018-08-05 00:37:10,4635,1887,76.8,10888630,126,0,0
1208104,2018-08-05 00:37:32,4858,8012,10.45,10888652,126,0,0
1208105,2018-08-05 00:38:02,3765,5081,12.5,10888682,126,0,0
1208106,2018-08-05 00:41:43,3269,8553,75.54,10888903,126,0,0
1208107,2018-08-05 00:41:57,1845,5024,61.32,10888917,126,0,0
1208108,2018-08-05 00:41:58,741,2012,7.66,10888918,126,0,0
1208109,2018-08-05 00:42:07,4375,848,45.87,10888927,126,0,0
1208110,2018-08-05 00:42:19,1663,4180,104.63,10888939,126,0,0
1208111,2018-08-05 00:43:55,2879,9350,12.07,10889035,126,0,0
1208112,2018-08-05 00:44:00,4475,4450,101.86,10889040,126,0,0
1208113,2018-08-05 00:44:29,3412,9844,220.1,10889069,126,1,1
1208114,2018-08-05 00:44:34,1799,2765,116.61,10889074,126,0,0
1208115,2018-08-05 00:44:53,3882,9780,59.06,10889093,126,0,0
1208116,2018-08-05 00:44:56,668,8700,60.61,10889096,126,0,0
1208117,2018-08-05 00:45:05,4940,1308,107.56,10889105,126,0,0
1208118,2018-08-05 00:45:24,2858,679,34.04,10889124,126,0,0
1208119,2018-08-05 00:45:26,3472,9043,100.54,10889126,126,0,0
1208120,2018-08-05 00:45:37,2986,1316,54.36,10889137,126,0,0
1208121,2018-08-05 00:46:46,4591,96,171.97,10889206,126,0,0
1208122,2018-08-05 00:47:49,488,4606,26.23,10889269,126,0,0
1208123,2018-08-05 00:48:10,40,3628,64.84,10889290,126,0,0
1208124,2018-08-05 00:49:55,2266,9390,35.29,10889395,126,0,0
1208125,2018-08-05 00:50:05,288,9872,77.18,10889405,126,0,0
1208126,2018-08-05 00:50:26,4484,4338,3.48,10889426,126,0,0
1208127,2018-08-05 00:50:27,2914,7991,12.25,10889427,126,0,0
1208128,2018-08-05 00:50:29,2112,6300,60.01,10889429,126,0,0
1208129,2018-08-05 00:51:32,3507,5076,56.8,10889492,126,0,0
1208130,2018-08-05 00:52:32,3005,1467,88.93,10889552,126,0,0
1208131,2018-08-05 00:53:25,1854,2987,17.11,10889605,126,0,0
1208132,2018-08-05 00:53:32,1657,7681,28.97,10889612,126,0,0
1208133,2018-08-05 00:53:48,4639,107,42.3,10889628,126,0,0
1208134,2018-08-05 00:55:52,1574,2300,72.45,10889752,126,0,0
1208135,2018-08-05 00:56:04,332,5271,60.5,10889764,126,0,0
