TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
201256,2018-04-22 00:01:06,983,367,177.74,1814466,21,1,2
201257,2018-04-22 00:01:22,2989,5952,25.9,1814482,21,1,2
201258,2018-04-22 00:06:08,4273,2372,35.74,1814768,21,0,0
201259,2018-04-22 00:06:26,2099,8883,8.2,1814786,21,0,0
201260,2018-04-22 00:06:32,1214,805,21.09,1814792,21,0,0
201261,2018-04-22 00:07:33,4889,7190,33.27,1814853,21,0,0
201262,2018-04-22 00:08:21,3128,7376,30.39,1814901,21,0,0
201263,2018-04-22 00:09:47,1187,2723,14.45,1814987,21,0,0
201264,2018-04-22 00:09:57,156,2194,81.7,1814997,21,0,0
201265,2018-04-22 00:10:46,2465,5192,7.96,1815046,21,0,0
201266,2018-04-22 00:11:48,4745,3442,24.34,1815108,21,0,0
201267,2018-04-22 00:13:16,2824,1290,76.98,1815196,21,0,0
201268,2018-04-22 00:13:38,1065,9323,104.67,1815218,21,0,0
201269,2018-04-22 00:14:37,750,8656,82.86,1815277,21,0,0
201270,2018-04-22 00:15:18,22,7565,41.3,1815318,21,0,0
201271,2018-04-22 00:15:46,1546,8426,18.72,1815346,21,0,0
201272,2018-04-22 00:16:45,254,5307,76.99,1815405,21,0,0
201273,2018-04-22 00:17:02,4384,662,86.35,1815422,21,0,0
201274,2018-04-22 00:17:11,306,6121,56.17,1815431,21,0,0
201275,2018-04-22 00:20:15,3825,3396,56.31,1815615,21,0,0
201276,2018-04-22 00:21:40,1110,5009,20.8,1815700,21,0,0
201277,2018-04-22 00:21:54,356,4458,75.74,1815714,21,0,0
201278,2018-04-22 00:23:00,2707,8358,24.6,1815780,21,0,0
201279,2018-04-22 00:24:21,4317,494,10.07,1815861,21,0,0
201280,2018-04-22 00:25:13,4096,5361,26.5,1815913,21,0,0
201281,2018-04-22 00:25:33,2763,4837,3.39,1815933,21,0,0
201282,2018-04-22 00:26:49,4735,5823,18.32,1816009,21,0,0
201283,2018-04-22 00:28:03,2966,3232,51.87,1816083,21,0,0
201284,2018-04-22 00:28:48,55,2919,25.81,1816128,21,0,0
201285,2018-04-22 00:29:24,4565,9290,80.55,1816164,21,0,0
201286,2018-04-22 00:30:09,597,6067,50.06,1816209,21,0,0
201287,2018-04-22 00:30:40,400,9397,36.83,1816240,21,0,0
201288,2018-04-22 00:31:07,1593,7195,72.62,1816267,21,0,0
201289,2018-04-22 00:31:09,1701,4259,85.97,1816269,21,0,0
201290,2018-04-22 00:31:45,1897,5234,11.99,1816305,21,0,0
201291,2018-04-22 00:34:10,3722,8131,58.03,1816450,21,0,0
201292,2018-04-22 00:34:52,4120,590,37.94,1816492,21,0,0
201293,2018-04-22 00:35:06,229,5216,83.91,1816506,21,0,0
201294,2018-04-22 00:35:39,2352,4573,17.97,1816539,21,0,0
201295,2018-04-22 00:36:50,2524,6117,8.35,1816610,21,0,0
201296,2018-04-22 00:36:52,3695,7448,14.12,1816612,21,0,0
201297,2018-04-22 00:37:44,3594,1198,82.54,1816664,21,0,0
201298,2018-04-22 00:37:48,1377,5249,7.44,1816668,21,0,0
201299,2018-04-22 00:38:54,2040,626,37.1,1816734,21,0,0
201300,2018-04-22 00:39:05,597,8416,40.83,1816745,21,0,0
201301,2018-04-22 00:39:36,554,8118,41.39,1816776,21,0,0
201302,2018-04-22 00:40:44,970,7684,90.1,1816844,21,0,0
201303,2018-04-22 00:40:58,3377,6455,33.83,1816858,21,0,0
201304,2018-04-22 00:42:19,2354,6085,39.55,1816939,21,0,0
201305,2018-04-22 00:44:32,3080,8305,6.12,1817072,21,0,0
201306,2018-04-22 00:44:40,3195,380,83.85,1817080,21,0,0
201307,2018-04-22 00:45:00,313,1876,79.91,1817100,21,0,0
201308,2018-04-22 00:46:26,859,9562,30.94,1817186,21,0,0
201309,2018-04-22 00:47:22,2851,3599,7.59,1817242,21,0,0
201310,2018-04-22 00:47:23,1899,4176,12.18,1817243,21,0,0
