TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1716033,2018-09-27 00:00:17,102,9561,1.74,15465617,179,0,0
1716034,2018-09-27 00:00:26,3345,2517,27.87,15465626,179,0,0
1716035,2018-09-27 00:00:47,2516,2673,59.23,15465647,179,0,0
1716036,2018-09-27 00:00:50,3115,4862,45.37,15465650,179,0,0
1716037,2018-09-27 00:01:28,1225,3410,8.13,15465688,179,0,0
1716038,2018-09-27 00:03:11,266,8387,12.87,15465791,179,0,0
1716039,2018-09-27 00:04:08,4547,5383,26.42,15465848,179,0,0
1716040,2018-09-27 00:04:36,2677,4526,2.21,15465876,179,0,0
1716041,2018-09-27 00:05:42,554,6720,37.73,15465942,179,0,0
1716042,2018-09-27 00:05:51,4693,9596,91.08,15465951,179,0,0
1716043,2018-09-27 00:06:00,1198,1548,36.63,15465960,179,0,0
1716044,2018-09-27 00:06:45,806,7307,14.71,15466005,179,0,0
1716045,2018-09-27 00:07:27,1646,8268,75.27,15466047,179,0,0
1716046,2018-09-27 00:07:55,1357,6269,68.44,15466075,179,0,0
1716047,2018-09-27 00:08:05,3693,8757,95.49,15466085,179,0,0
1716048,2018-09-27 00:08:47,1544,7467,45.71,15466127,179,0,0
1716049,2018-09-27 00:09:02,4013,2594,30.92,15466142,179,0,0
1716050,2018-09-27 00:10:06,2126,6112,75.82,15466206,179,0,0
1716051,2018-09-27 00:10:33,2404,3076,36.08,15466233,179,0,0
1716052,2018-09-27 00:11:08,1589,1709,20.5,15466268,179,0,0
1716053,2018-09-27 00:11:54,628,8764,120.4,15466314,179,0,0
1716054,2018-09-27 00:12:14,4059,480,78.13,15466334,179,0,0
1716055,2018-09-27 00:13:56,4447,6478,20.01,15466436,179,0,0
1716056,2018-09-27 00:14:36,1121,8922,94.92,15466476,179,0,0
1716057,2018-09-27 00:15:28,1576,7006,75.16,15466528,179,0,0
1716058,2018-09-27 00:18:23,4370,3951,25.27,15466703,179,0,0
1716059,2018-09-27 00:18:37,3543,945,18.86,15466717,179,0,0
1716060,2018-09-27 00:18:55,2826,6292,20.84,15466735,179,0,0
1716061,2018-09-27 00:20:14,3822,2884,117.62,15466814,179,0,0
1716062,2018-09-27 00:22:56,1698,9391,52.9,15466976,179,0,0
1716063,2018-09-27 00:23:45,1948,4668,123.45,15467025,179,0,0
1716064,2018-09-27 00:24:22,2653,7911,75.87,15467062,179,0,0
1716065,2018-09-27 00:24:22,3095,723,89.7,15467062,179,0,0
1716066,2018-09-27 00:25:11,1586,380,44.44,15467111,179,0,0
1716067,2018-09-27 00:26:01,1635,9895,217.92,15467161,179,0,0
1716068,2018-09-27 00:26:08,481,3118,18.72,15467168,179,0,0
1716069,2018-09-27 00:27:51,3332,5075,128.22,15467271,179,0,0
