TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
47999,2018-04-06 00:00:35,2985,2878,105.24,432035,5,0,0
48000,2018-04-06 00:00:42,4454,2566,9.79,432042,5,0,0
48001,2018-04-06 00:01:00,2391,2765,124.99,432060,5,0,0
48002,2018-04-06 00:02:55,2482,8057,12.41,432175,5,0,0
48003,2018-04-06 00:06:50,3197,1865,66.75,432410,5,0,0
48004,2018-04-06 00:13:53,4626,3279,76.13,432833,5,0,0
48005,2018-04-06 00:13:57,4149,1703,35.73,432837,5,0,0
48006,2018-04-06 00:17:43,4998,3611,99.91,433063,5,0,0
48007,2018-04-06 00:17:58,1180,1469,85.5,433078,5,0,0
48008,2018-04-06 00:18:13,2019,971,24.74,433093,5,0,0
48009,2018-04-06 00:18:29,2805,6693,51.27,433109,5,0,0
48010,2018-04-06 00:19:50,2188,172,116.61,433190,5,0,0
48011,2018-04-06 00:20:42,697,3286,169.77,433242,5,0,0
48012,2018-04-06 00:21:07,960,4660,118.1,433267,5,0,0
48013,2018-04-06 00:22:05,1614,4043,80.11,433325,5,0,0
48014,2018-04-06 00:22:37,359,8672,117.26,433357,5,0,0
48015,2018-04-06 00:22:46,1304,5650,12.71,433366,5,0,0
48016,2018-04-06 00:23:36,4566,7587,93.66,433416,5,0,0
48017,2018-04-06 00:23:55,209,6719,48.12,433435,5,0,0
48018,2018-04-06 00:24:46,567,6729,27.66,433486,5,0,0
48019,2018-04-06 00:25:16,2009,3064,52.61,433516,5,0,0
48020,2018-04-06 00:25:17,4430,9949,56.5,433517,5,0,0
48021,2018-04-06 00:25:31,3144,7287,129.72,433531,5,0,0
48022,2018-04-06 00:25:59,4985,3113,38.35,433559,5,0,0
48023,2018-04-06 00:26:27,2620,3094,4.54,433587,5,0,0
48024,2018-04-06 00:28:07,316,6912,130.47,433687,5,0,0
48025,2018-04-06 00:28:51,1564,5711,70.35,433731,5,0,0
48026,2018-04-06 00:29:05,1654,1357,7.26,433745,5,0,0
48027,2018-04-06 00:29:56,483,5170,11.54,433796,5,0,0
48028,2018-04-06 00:31:48,467,6844,104.18,433908,5,0,0
48029,2018-04-06 00:32:46,4539,9621,115.37,433966,5,0,0
48030,2018-04-06 00:33:06,3249,8945,50.72,433986,5,0,0
48031,2018-04-06 00:33:11,2128,642,60.72,433991,5,0,0
48032,2018-04-06 00:34:23,4974,7540,56.55,434063,5,0,0
48033,2018-04-06 00:34:24,531,9634,50.16,434064,5,0,0
48034,2018-04-06 00:36:19,2137,6559,35.39,434179,5,0,0
48035,2018-04-06 00:36:20,2281,646,156.68,434180,5,0,0
48036,2018-04-06 00:36:31,371,1865,64.71,434191,5,0,0
48037,2018-04-06 00:38:42,2246,1214,18.06,434322,5,0,0
48038,2018-04-06 00:39:40,4554,9477,134.99,434380,5,0,0
48039,2018-04-06 00:40:20,1893,2134,89.11,434420,5,0,0
48040,2018-04-06 00:40:30,652,5858,44.02,434430,5,0,0
48041,2018-04-06 00:41:05,4460,8027,70.15,434465,5,0,0
48042,2018-04-06 00:41:58,3829,2429,67.96,434518,5,0,0
48043,2018-04-06 00:43:29,3219,2871,61.51,434609,5,0,0
48044,2018-04-06 00:43:48,3547,6289,31.27,434628,5,0,0
48045,2018-04-06 00:44:23,3007,5830,60.17,434663,5,0,0
48046,2018-04-06 00:45:07,2805,3614,87.45,434707,5,0,0
48047,2018-04-06 00:45:43,708,7514,30.31,434743,5,0,0
48048,2018-04-06 00:46:26,1912,7958,36.99,434786,5,0,0
48049,2018-04-06 00:46:51,2670,3022,68.49,434811,5,0,0
48050,2018-04-06 00:47:06,2854,6807,4.21,434826,5,0,0
48051,2018-04-06 00:47:22,651,5145,127.88,434842,5,0,0
48052,2018-04-06 00:48:21,2415,2079,24.92,434901,5,0,0
48053,2018-04-06 00:48:53,2800,6192,115.42,434933,5,0,0
48054,2018-04-06 00:49:27,4698,520,103.42,434967,5,0,0
48055,2018-04-06 00:49:39,4864,3604,33.37,434979,5,0,0
48056,2018-04-06 00:51:31,3332,887,58.25,435091,5,0,0
48057,2018-04-06 00:52:10,1735,1084,59.77,435130,5,0,0
48058,2018-04-06 00:52:32,2599,2912,58.38,435152,5,0,0
48059,2018-04-06 00:53:02,1805,9034,5.58,435182,5,0,0
48060,2018-04-06 00:53:35,591,6765,102.29,435215,5,0,0
48061,2018-04-06 00:53:39,2832,8862,50.83,435219,5,0,0
48062,2018-04-06 00:55:26,2088,2253,22.89,435326,5,0,0
48063,2018-04-06 00:56:23,4884,2790,30.32,435383,5,0,0
48064,2018-04-06 00:57:00,4140,7167,113.77,435420,5,0,0
48065,2018-04-06 00:57:24,3651,2799,16.48,435444,5,0,0
48066,2018-04-06 00:59:00,4306,7958,141.19,435540,5,0,0
48067,2018-04-06 00:59:05,3471,8080,10.68,435545,5,0,0
48068,2018-04-06 00:59:16,733,711,103.47,435556,5,0,0
48069,2018-04-06 01:01:07,3130,3594,51.63,435667,5,0,0
48070,2018-04-06 01:01:29,923,8937,25.89,435689,5,0,0
48071,2018-04-06 01:02:05,3313,6919,23.25,435725,5,0,0
48072,2018-04-06 01:02:16,3861,5984,87.26,435736,5,0,0
48073,2018-04-06 01:05:29,1429,2473,6.9,435929,5,0,0
48074,2018-04-06 01:06:42,1692,7612,75.02,436002,5,0,0
48075,2018-04-06 01:07:08,400,9453,33.09,436028,5,0,0
48076,2018-04-06 01:07:15,1824,5986,5.04,436035,5,0,0
48077,2018-04-06 01:08:23,2101,1724,50.95,436103,5,0,0
48078,2018-04-06 01:08:32,4431,6706,21.91,436112,5,0,0
48079,2018-04-06 01:08:34,1709,1736,150.5,436114,5,0,0
48080,2018-04-06 01:08:37,3097,6685,82.08,436117,5,0,0
48081,2018-04-06 01:10:53,3241,419,112.66,436253,5,0,0
48082,2018-04-06 01:10:56,1376,3650,36.67,436256,5,0,0
48083,2018-04-06 01:11:37,4737,5916,32.6,436297,5,0,0
48084,2018-04-06 01:11:58,3079,5761,66.73,436318,5,0,0
48085,2018-04-06 01:12:24,2509,5923,21.03,436344,5,0,0
48086,2018-04-06 01:12:51,1467,3843,19.35,436371,5,0,0
48087,2018-04-06 01:13:05,1179,1756,8.0,436385,5,0,0
48088,2018-04-06 01:14:21,1380,3720,10.6,436461,5,0,0
48089,2018-04-06 01:14:41,1348,4257,13.46,436481,5,0,0
48090,2018-04-06 01:15:06,718,2584,0.7,436506,5,0,0
48091,2018-04-06 01:15:54,4444,6890,27.81,436554,5,0,0
48092,2018-04-06 01:16:10,1966,1596,29.34,436570,5,0,0
48093,2018-04-06 01:18:05,507,7344,52.88,436685,5,0,0
48094,2018-04-06 01:18:15,343,8531,30.83,436695,5,0,0
48095,2018-04-06 01:19:17,3545,4676,58.35,436757,5,0,0
48096,2018-04-06 01:20:54,3974,842,86.63,436854,5,0,0
48097,2018-04-06 01:21:08,246,2582,83.32,436868,5,0,0
48098,2018-04-06 01:21:10,3297,777,11.96,436870,5,0,0
48099,2018-04-06 01:21:32,4322,9390,2.22,436892,5,0,0
48100,2018-04-06 01:22:32,4729,6284,71.71,436952,5,0,0
48101,2018-04-06 01:23:15,2563,3213,62.68,436995,5,0,0
48102,2018-04-06 01:24:05,4701,8669,105.55,437045,5,0,0
