TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
162887,2018-04-18 00:00:56,2657,2933,23.87,1468856,17,0,0
162888,2018-04-18 00:01:07,165,8097,27.03,1468867,17,0,0
162889,2018-04-18 00:03:54,271,8710,9.67,1469034,17,0,0
162890,2018-04-18 00:06:26,3726,3354,47.7,1469186,17,0,0
162891,2018-04-18 00:06:29,2718,7674,59.54,1469189,17,0,0
162892,2018-04-18 00:06:38,3317,9056,7.49,1469198,17,0,0
162893,2018-04-18 00:06:45,99,7652,9.37,1469205,17,0,0
162894,2018-04-18 00:07:39,3002,4378,39.94,1469259,17,0,0
162895,2018-04-18 00:08:03,1834,6061,78.2,1469283,17,0,0
162896,2018-04-18 00:09:28,4869,4769,97.97,1469368,17,0,0
162897,2018-04-18 00:09:45,1035,1313,10.61,1469385,17,0,0
162898,2018-04-18 00:09:46,3414,8110,74.43,1469386,17,0,0
162899,2018-04-18 00:10:06,2027,6240,82.02,1469406,17,0,0
162900,2018-04-18 00:10:21,2796,4555,47.16,1469421,17,0,0
162901,2018-04-18 00:10:43,4793,9489,56.29,1469443,17,0,0
162902,2018-04-18 00:10:52,3644,9346,57.4,1469452,17,0,0
162903,2018-04-18 00:12:36,2459,7501,73.34,1469556,17,0,0
162904,2018-04-18 00:13:51,3725,3721,28.17,1469631,17,0,0
162905,2018-04-18 00:16:51,1008,8812,12.18,1469811,17,0,0
162906,2018-04-18 00:18:07,2384,4849,83.96,1469887,17,0,0
162907,2018-04-18 00:19:24,695,4062,67.61,1469964,17,0,0
162908,2018-04-18 00:19:28,3484,4567,57.17,1469968,17,0,0
162909,2018-04-18 00:19:41,2248,7130,92.22,1469981,17,0,0
162910,2018-04-18 00:20:07,2364,4991,14.18,1470007,17,0,0
162911,2018-04-18 00:20:13,3245,5276,76.78,1470013,17,0,0
162912,2018-04-18 00:20:16,711,73,68.02,1470016,17,0,0
162913,2018-04-18 00:20:37,3488,9039,96.25,1470037,17,0,0
162914,2018-04-18 00:21:41,3244,9387,27.17,1470101,17,0,0
162915,2018-04-18 00:23:55,3832,3374,51.41,1470235,17,0,0
162916,2018-04-18 00:24:40,284,7992,36.79,1470280,17,0,0
162917,2018-04-18 00:24:49,2744,7021,46.56,1470289,17,0,0
162918,2018-04-18 00:25:46,26,9119,49.19,1470346,17,0,0
162919,2018-04-18 00:26:43,3636,2133,19.48,1470403,17,0,0
162920,2018-04-18 00:27:06,2457,8987,128.67,1470426,17,0,0
162921,2018-04-18 00:28:06,3626,3871,26.2,1470486,17,0,0
162922,2018-04-18 00:28:07,2592,928,91.65,1470487,17,0,0
162923,2018-04-18 00:28:35,4135,6792,83.55,1470515,17,0,0
162924,2018-04-18 00:30:28,4511,1357,13.16,1470628,17,0,0
162925,2018-04-18 00:32:21,1852,3918,105.74,1470741,17,0,0
162926,2018-04-18 00:33:24,189,2602,49.57,1470804,17,0,0
162927,2018-04-18 00:33:45,1614,4607,69.76,1470825,17,0,0
162928,2018-04-18 00:35:13,2943,7005,6.26,1470913,17,0,0
162929,2018-04-18 00:35:48,2481,2159,6.47,1470948,17,0,0
162930,2018-04-18 00:37:04,3549,7065,12.66,1471024,17,0,0
162931,2018-04-18 00:37:13,3053,672,8.32,1471033,17,0,0
162932,2018-04-18 00:37:39,1021,7493,40.41,1471059,17,0,0
162933,2018-04-18 00:38:09,4499,7854,44.94,1471089,17,0,0
162934,2018-04-18 00:38:51,838,7564,6.22,1471131,17,0,0
162935,2018-04-18 00:39:32,750,8656,31.05,1471172,17,0,0
162936,2018-04-18 00:40:10,1066,5478,41.68,1471210,17,0,0
162937,2018-04-18 00:40:19,2039,5330,3.81,1471219,17,0,0
162938,2018-04-18 00:41:44,3400,3373,45.77,1471304,17,0,0
162939,2018-04-18 00:42:20,568,7885,38.61,1471340,17,0,0
162940,2018-04-18 00:42:29,2247,2736,57.34,1471349,17,0,0
162941,2018-04-18 00:42:47,4363,1146,6.84,1471367,17,0,0
162942,2018-04-18 00:43:23,3939,4028,49.74,1471403,17,0,0
162943,2018-04-18 00:43:30,3405,7833,70.17,1471410,17,0,0
162944,2018-04-18 00:43:50,842,3565,6.97,1471430,17,0,0
162945,2018-04-18 00:44:10,2780,8569,51.92,1471450,17,0,0
162946,2018-04-18 00:44:37,3711,4156,109.3,1471477,17,0,0
162947,2018-04-18 00:45:03,4782,5020,55.51,1471503,17,0,0
162948,2018-04-18 00:45:43,713,1385,67.85,1471543,17,0,0
162949,2018-04-18 00:45:52,2125,9337,73.15,1471552,17,0,0
162950,2018-04-18 00:46:21,1560,6104,32.0,1471581,17,0,0
162951,2018-04-18 00:46:24,2706,8305,80.49,1471584,17,0,0
162952,2018-04-18 00:46:36,4270,4289,93.63,1471596,17,0,0
162953,2018-04-18 00:47:11,4580,2567,4.46,1471631,17,0,0
162954,2018-04-18 00:47:16,2969,529,19.55,1471636,17,0,0
162955,2018-04-18 00:49:12,2118,2978,6.65,1471752,17,0,0
162956,2018-04-18 00:49:32,82,6987,22.52,1471772,17,0,0
162957,2018-04-18 00:49:56,3516,1216,180.05,1471796,17,0,0
162958,2018-04-18 00:49:56,4737,1001,33.66,1471796,17,0,0
162959,2018-04-18 00:50:08,1603,5538,2.05,1471808,17,0,0
162960,2018-04-18 00:50:12,4038,6654,7.42,1471812,17,0,0
162961,2018-04-18 00:50:53,4760,4502,19.96,1471853,17,0,0
162962,2018-04-18 00:50:56,3127,6204,4.68,1471856,17,0,0
162963,2018-04-18 00:51:26,2308,3518,3.67,1471886,17,0,0
162964,2018-04-18 00:53:06,1019,8105,7.67,1471986,17,0,0
162965,2018-04-18 00:53:19,112,7670,27.72,1471999,17,0,0
162966,2018-04-18 00:53:47,4356,312,4.07,1472027,17,0,0
162967,2018-04-18 00:54:19,2820,5392,79.49,1472059,17,0,0
162968,2018-04-18 00:54:45,4366,5398,14.63,1472085,17,0,0
162969,2018-04-18 00:55:39,2187,3539,27.48,1472139,17,0,0
162970,2018-04-18 00:56:16,815,9031,69.97,1472176,17,0,0
162971,2018-04-18 00:57:08,2085,4250,65.08,1472228,17,0,0
162972,2018-04-18 00:58:09,3229,2048,78.69,1472289,17,0,0
162973,2018-04-18 00:58:48,264,5665,57.91,1472328,17,0,0
162974,2018-04-18 01:01:28,3258,7483,18.16,1472488,17,0,0
162975,2018-04-18 01:02:01,1594,2606,48.49,1472521,17,0,0
162976,2018-04-18 01:02:42,4366,8834,16.61,1472562,17,0,0
162977,2018-04-18 01:05:08,2004,9703,78.38,1472708,17,0,0
162978,2018-04-18 01:06:00,3123,3705,23.66,1472760,17,0,0
162979,2018-04-18 01:07:36,2987,1999,25.94,1472856,17,0,0
162980,2018-04-18 01:10:57,355,1451,24.26,1473057,17,0,0
162981,2018-04-18 01:12:09,3905,2857,5.81,1473129,17,0,0
162982,2018-04-18 01:13:08,3765,2525,6.0,1473188,17,0,0
162983,2018-04-18 01:13:11,3120,3062,4.22,1473191,17,0,0
162984,2018-04-18 01:13:20,3387,5761,66.5,1473200,17,0,0
162985,2018-04-18 01:13:43,3507,4731,99.68,1473223,17,0,0
162986,2018-04-18 01:13:57,4363,5553,8.02,1473237,17,0,0
162987,2018-04-18 01:14:16,4543,5126,33.29,1473256,17,0,0
162988,2018-04-18 01:14:49,2725,6686,55.83,1473289,17,0,0
162989,2018-04-18 01:15:36,3920,6254,59.5,1473336,17,0,0
162990,2018-04-18 01:15:42,1351,4738,28.97,1473342,17,0,0
162991,2018-04-18 01:16:58,2498,5320,31.62,1473418,17,0,0
162992,2018-04-18 01:17:07,2341,1544,91.44,1473427,17,0,0
162993,2018-04-18 01:17:24,2169,4290,38.9,1473444,17,0,0
162994,2018-04-18 01:17:32,2737,1314,73.65,1473452,17,0,0
162995,2018-04-18 01:17:36,3025,862,76.68,1473456,17,0,0
162996,2018-04-18 01:18:31,4273,4418,75.33,1473511,17,0,0
162997,2018-04-18 01:18:40,3145,4119,50.45,1473520,17,0,0
162998,2018-04-18 01:19:00,4865,4450,23.28,1473540,17,0,0
162999,2018-04-18 01:19:09,4453,5590,77.6,1473549,17,0,0
163000,2018-04-18 01:19:44,1323,1222,67.96,1473584,17,0,0
163001,2018-04-18 01:20:09,2354,2720,35.36,1473609,17,0,0
163002,2018-04-18 01:20:14,4312,811,71.81,1473614,17,0,0
163003,2018-04-18 01:20:36,4287,1370,68.55,1473636,17,0,0
163004,2018-04-18 01:20:55,1149,5276,108.64,1473655,17,0,0
163005,2018-04-18 01:21:41,3317,6959,7.07,1473701,17,0,0
163006,2018-04-18 01:21:50,3814,6368,15.18,1473710,17,0,0
163007,2018-04-18 01:22:12,926,1148,31.62,1473732,17,0,0
163008,2018-04-18 01:22:28,2336,801,132.76,1473748,17,0,0
163009,2018-04-18 01:23:24,2754,6359,85.84,1473804,17,0,0
163010,2018-04-18 01:24:19,842,214,21.49,1473859,17,0,0
163011,2018-04-18 01:24:23,2021,2389,121.68,1473863,17,0,0
163012,2018-04-18 01:25:31,4882,9093,54.73,1473931,17,0,0
163013,2018-04-18 01:26:09,4077,1470,162.22,1473969,17,0,0
163014,2018-04-18 01:27:55,4825,9606,132.89,1474075,17,0,0
163015,2018-04-18 01:28:07,4385,1239,22.29,1474087,17,0,0
163016,2018-04-18 01:28:31,4054,5103,4.17,1474111,17,0,0
163017,2018-04-18 01:28:36,466,5704,67.21,1474116,17,0,0
163018,2018-04-18 01:29:22,3204,5494,21.04,1474162,17,0,0
163019,2018-04-18 01:29:41,1079,7397,28.77,1474181,17,0,0
163020,2018-04-18 01:30:09,2213,8159,60.34,1474209,17,0,0
163021,2018-04-18 01:31:27,1059,373,13.05,1474287,17,0,0
163022,2018-04-18 01:31:29,89,6405,26.25,1474289,17,0,0
163023,2018-04-18 01:31:56,3634,1487,45.09,1474316,17,0,0
163024,2018-04-18 01:32:09,3273,6419,144.83,1474329,17,0,0
163025,2018-04-18 01:32:20,4868,2475,19.31,1474340,17,0,0
163026,2018-04-18 01:32:23,323,68,11.45,1474343,17,0,0
163027,2018-04-18 01:32:42,1872,1084,12.63,1474362,17,0,0
163028,2018-04-18 01:33:03,1411,2063,57.1,1474383,17,0,0
163029,2018-04-18 01:33:41,241,6385,68.88,1474421,17,0,0
163030,2018-04-18 01:34:30,2428,3076,54.85,1474470,17,0,0
163031,2018-04-18 01:35:45,3325,4353,20.3,1474545,17,0,0
163032,2018-04-18 01:35:55,620,6649,96.59,1474555,17,0,0
163033,2018-04-18 01:36:24,1379,1670,74.19,1474584,17,0,0
163034,2018-04-18 01:36:38,1580,3527,14.75,1474598,17,0,0
163035,2018-04-18 01:37:15,287,9476,5.26,1474635,17,0,0
163036,2018-04-18 01:37:42,4272,7327,54.43,1474662,17,0,0
163037,2018-04-18 01:38:23,4353,9730,6.35,1474703,17,0,0
163038,2018-04-18 01:40:18,4314,2362,85.43,1474818,17,0,0
163039,2018-04-18 01:40:58,2266,3510,66.53,1474858,17,0,0
163040,2018-04-18 01:42:45,684,9934,26.71,1474965,17,0,0
163041,2018-04-18 01:42:57,3279,5421,65.89,1474977,17,0,0
163042,2018-04-18 01:43:31,392,9623,15.67,1475011,17,0,0
163043,2018-04-18 01:43:33,3389,9122,39.5,1475013,17,0,0
163044,2018-04-18 01:43:36,2114,7905,45.86,1475016,17,0,0
163045,2018-04-18 01:44:05,799,4821,64.54,1475045,17,0,0
163046,2018-04-18 01:44:22,4451,6627,60.9,1475062,17,0,0
163047,2018-04-18 01:44:22,2531,9806,60.22,1475062,17,0,0
163048,2018-04-18 01:44:31,1691,8644,64.04,1475071,17,0,0
163049,2018-04-18 01:45:28,62,2277,37.31,1475128,17,0,0
163050,2018-04-18 01:45:38,602,8124,15.71,1475138,17,0,0
163051,2018-04-18 01:45:45,4984,2479,38.87,1475145,17,0,0
163052,2018-04-18 01:45:46,3123,1417,10.13,1475146,17,0,0
163053,2018-04-18 01:46:16,3314,5003,71.8,1475176,17,0,0
163054,2018-04-18 01:46:32,859,9791,5.64,1475192,17,0,0
163055,2018-04-18 01:46:47,2012,8239,1.22,1475207,17,0,0
163056,2018-04-18 01:47:31,4792,824,89.31,1475251,17,0,0
163057,2018-04-18 01:47:46,713,1470,104.36,1475266,17,0,0
163058,2018-04-18 01:48:37,2717,8269,111.54,1475317,17,0,0
163059,2018-04-18 01:48:38,4158,3035,22.49,1475318,17,0,0
163060,2018-04-18 01:49:06,4153,8212,50.68,1475346,17,0,0
163061,2018-04-18 01:49:07,1674,9453,27.47,1475347,17,0,0
163062,2018-04-18 01:49:20,258,3159,66.03,1475360,17,0,0
163063,2018-04-18 01:49:31,554,9431,35.68,1475371,17,0,0
163064,2018-04-18 01:49:54,1307,1741,47.27,1475394,17,0,0
163065,2018-04-18 01:50:46,1005,4297,117.93,1475446,17,0,0
163066,2018-04-18 01:51:43,2943,1066,2.46,1475503,17,0,0
163067,2018-04-18 01:52:21,1503,1410,32.6,1475541,17,0,0
163068,2018-04-18 01:52:31,1445,7608,74.21,1475551,17,0,0
163069,2018-04-18 01:52:52,2605,5597,45.85,1475572,17,0,0
163070,2018-04-18 01:53:26,1165,5750,135.32,1475606,17,0,0
163071,2018-04-18 01:54:43,4316,797,35.91,1475683,17,0,0
163072,2018-04-18 01:55:07,2558,1682,119.05,1475707,17,0,0
163073,2018-04-18 01:55:12,4483,7361,115.1,1475712,17,0,0
163074,2018-04-18 01:55:26,1785,7681,121.47,1475726,17,0,0
163075,2018-04-18 01:55:28,680,2487,82.19,1475728,17,0,0
163076,2018-04-18 01:55:39,47,273,93.57,1475739,17,0,0
163077,2018-04-18 01:55:39,2475,8803,56.55,1475739,17,0,0
163078,2018-04-18 01:56:10,3440,6125,17.89,1475770,17,0,0
163079,2018-04-18 01:57:26,210,4222,17.4,1475846,17,0,0
163080,2018-04-18 01:57:33,3336,7845,23.52,1475853,17,0,0
