TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
278302,2018-04-30 00:00:28,782,7944,13.14,2505628,29,0,0
278303,2018-04-30 00:00:36,1236,2326,49.1,2505636,29,0,0
278304,2018-04-30 00:01:27,725,3762,125.19,2505687,29,0,0
278305,2018-04-30 00:02:04,1157,4123,51.1,2505724,29,0,0
278306,2018-04-30 00:02:04,2577,5898,44.56,2505724,29,0,0
278307,2018-04-30 00:02:19,4822,990,17.61,2505739,29,0,0
278308,2018-04-30 00:03:47,4243,8387,2.37,2505827,29,0,0
278309,2018-04-30 00:04:41,2227,7751,98.02,2505881,29,0,0
278310,2018-04-30 00:07:03,1312,6588,4.78,2506023,29,0,0
278311,2018-04-30 00:07:23,2936,1870,16.85,2506043,29,0,0
278312,2018-04-30 00:07:33,1451,2429,90.0,2506053,29,0,0
278313,2018-04-30 00:07:59,3661,2544,101.12,2506079,29,0,0
278314,2018-04-30 00:08:38,966,5911,100.44,2506118,29,0,0
278315,2018-04-30 00:08:54,497,7821,17.95,2506134,29,0,0
278316,2018-04-30 00:09:47,584,5248,26.57,2506187,29,0,0
278317,2018-04-30 00:09:53,759,7822,40.16,2506193,29,0,0
278318,2018-04-30 00:10:49,378,4230,30.12,2506249,29,0,0
278319,2018-04-30 00:10:57,3402,6994,31.31,2506257,29,0,0
278320,2018-04-30 00:11:06,4391,9057,37.71,2506266,29,0,0
278321,2018-04-30 00:12:10,4262,5222,3.8,2506330,29,0,0
278322,2018-04-30 00:12:36,2281,4642,57.02,2506356,29,0,0
278323,2018-04-30 00:12:42,388,4892,12.56,2506362,29,0,0
278324,2018-04-30 00:13:36,2141,8309,65.3,2506416,29,0,0
278325,2018-04-30 00:14:10,2040,4637,49.67,2506450,29,0,0
278326,2018-04-30 00:14:38,424,2237,50.82,2506478,29,0,0
278327,2018-04-30 00:15:36,2496,7463,90.73,2506536,29,0,0
278328,2018-04-30 00:16:09,1762,246,13.53,2506569,29,0,0
278329,2018-04-30 00:17:06,2850,6135,43.83,2506626,29,0,0
278330,2018-04-30 00:17:11,2914,9615,13.73,2506631,29,0,0
278331,2018-04-30 00:17:59,2875,3269,52.06,2506679,29,0,0
278332,2018-04-30 00:20:27,2758,7038,48.95,2506827,29,0,0
278333,2018-04-30 00:22:11,1664,2270,99.96,2506931,29,0,0
278334,2018-04-30 00:22:29,409,3394,47.56,2506949,29,0,0
278335,2018-04-30 00:22:52,599,8355,56.19,2506972,29,0,0
278336,2018-04-30 00:23:21,2444,27,23.91,2507001,29,0,0
278337,2018-04-30 00:23:40,4767,9654,19.14,2507020,29,0,0
278338,2018-04-30 00:24:08,1123,4222,11.38,2507048,29,0,0
278339,2018-04-30 00:24:59,2830,577,13.09,2507099,29,0,0
278340,2018-04-30 00:25:57,3495,4824,27.9,2507157,29,0,0
278341,2018-04-30 00:26:08,3229,4397,33.5,2507168,29,0,0
278342,2018-04-30 00:26:39,1583,6466,133.04,2507199,29,0,0
278343,2018-04-30 00:27:37,1376,6651,30.46,2507257,29,0,0
278344,2018-04-30 00:27:48,1335,4812,42.08,2507268,29,0,0
278345,2018-04-30 00:28:08,2911,1547,6.51,2507288,29,0,0
278346,2018-04-30 00:30:37,1214,2735,22.61,2507437,29,0,0
278347,2018-04-30 00:30:56,3884,9886,36.42,2507456,29,0,0
278348,2018-04-30 00:31:06,4869,3486,81.99,2507466,29,0,0
278349,2018-04-30 00:31:32,2211,7995,110.79,2507492,29,0,0
278350,2018-04-30 00:32:22,4920,313,36.71,2507542,29,0,0
278351,2018-04-30 00:32:40,4692,1408,27.46,2507560,29,0,0
278352,2018-04-30 00:33:43,481,7244,20.36,2507623,29,0,0
278353,2018-04-30 00:35:55,890,739,73.21,2507755,29,1,2
278354,2018-04-30 00:37:42,3717,1801,59.73,2507862,29,0,0
278355,2018-04-30 00:37:55,1304,5259,22.92,2507875,29,0,0
278356,2018-04-30 00:39:09,4168,2642,22.85,2507949,29,0,0
278357,2018-04-30 00:40:24,2765,9068,72.26,2508024,29,0,0
278358,2018-04-30 00:40:28,3102,5488,9.84,2508028,29,0,0
278359,2018-04-30 00:40:59,1077,2480,5.29,2508059,29,0,0
278360,2018-04-30 00:41:33,1965,9072,29.39,2508093,29,0,0
278361,2018-04-30 00:42:55,94,7980,49.98,2508175,29,0,0
278362,2018-04-30 00:43:37,2966,890,49.22,2508217,29,0,0
278363,2018-04-30 00:43:44,2882,9061,126.56,2508224,29,0,0
278364,2018-04-30 00:44:02,2217,2037,10.97,2508242,29,1,2
278365,2018-04-30 00:44:10,1998,7059,73.37,2508250,29,0,0
278366,2018-04-30 00:45:34,4073,7168,78.21,2508334,29,0,0
278367,2018-04-30 00:45:50,2978,7522,11.92,2508350,29,0,0
278368,2018-04-30 00:46:35,2285,9772,88.77,2508395,29,0,0
278369,2018-04-30 00:46:42,2555,4669,58.67,2508402,29,0,0
278370,2018-04-30 00:47:33,2949,5409,24.19,2508453,29,0,0
278371,2018-04-30 00:47:45,789,1331,144.38,2508465,29,0,0
278372,2018-04-30 00:49:59,1173,2155,158.13,2508599,29,0,0
278373,2018-04-30 00:51:30,2175,2577,113.03,2508690,29,0,0
278374,2018-04-30 00:52:20,236,8382,38.84,2508740,29,0,0
278375,2018-04-30 00:52:31,1303,3624,82.24,2508751,29,0,0
278376,2018-04-30 00:52:35,4468,7708,45.11,2508755,29,0,0
278377,2018-04-30 00:53:13,675,7378,156.89,2508793,29,0,0
278378,2018-04-30 00:54:08,2913,1019,18.86,2508848,29,0,0
278379,2018-04-30 00:54:24,3360,8832,52.17,2508864,29,0,0
278380,2018-04-30 00:55:07,3575,1440,140.66,2508907,29,0,0
278381,2018-04-30 00:55:44,1554,1281,93.91,2508944,29,0,0
278382,2018-04-30 00:56:05,2177,2730,104.53,2508965,29,0,0
278383,2018-04-30 00:56:09,3123,1241,16.91,2508969,29,0,0
278384,2018-04-30 00:56:54,658,193,58.0,2509014,29,0,0
278385,2018-04-30 00:57:47,4767,3999,11.37,2509067,29,0,0
278386,2018-04-30 00:58:00,1605,5074,90.68,2509080,29,0,0
278387,2018-04-30 00:59:05,4175,3159,28.69,2509145,29,0,0
278388,2018-04-30 00:59:10,4624,3699,24.69,2509150,29,0,0
278389,2018-04-30 00:59:12,2688,8918,1.11,2509152,29,0,0
278390,2018-04-30 01:02:00,2620,608,90.29,2509320,29,0,0
278391,2018-04-30 01:02:25,3595,2415,38.29,2509345,29,0,0
278392,2018-04-30 01:03:11,3168,1380,78.62,2509391,29,0,0
278393,2018-04-30 01:03:27,2330,9903,67.82,2509407,29,0,0
278394,2018-04-30 01:04:37,1041,4347,46.85,2509477,29,0,0
278395,2018-04-30 01:04:50,403,4795,32.16,2509490,29,0,0
278396,2018-04-30 01:06:01,4453,4257,59.41,2509561,29,0,0
278397,2018-04-30 01:07:12,4890,1183,152.3,2509632,29,0,0
278398,2018-04-30 01:07:17,842,7174,8.19,2509637,29,0,0
278399,2018-04-30 01:07:22,3262,9582,50.53,2509642,29,0,0
278400,2018-04-30 01:07:24,1825,8951,140.24,2509644,29,0,0
278401,2018-04-30 01:07:25,285,8501,37.26,2509645,29,0,0
278402,2018-04-30 01:07:41,3035,4615,59.84,2509661,29,0,0
278403,2018-04-30 01:07:58,2481,4832,41.12,2509678,29,0,0
278404,2018-04-30 01:08:41,671,5578,42.09,2509721,29,0,0
278405,2018-04-30 01:08:51,662,993,134.41,2509731,29,0,0
278406,2018-04-30 01:08:56,4073,4626,83.21,2509736,29,0,0
278407,2018-04-30 01:09:03,4324,7905,20.62,2509743,29,0,0
278408,2018-04-30 01:09:16,2886,543,3.21,2509756,29,0,0
278409,2018-04-30 01:09:21,1560,3888,25.62,2509761,29,0,0
278410,2018-04-30 01:10:57,3675,4667,83.5,2509857,29,0,0
278411,2018-04-30 01:11:13,4278,4063,34.88,2509873,29,0,0
278412,2018-04-30 01:11:17,4641,5785,43.7,2509877,29,0,0
278413,2018-04-30 01:12:09,705,6657,13.88,2509929,29,0,0
278414,2018-04-30 01:12:13,2326,8295,95.21,2509933,29,0,0
278415,2018-04-30 01:13:11,2607,1706,29.25,2509991,29,0,0
278416,2018-04-30 01:13:17,4139,2111,47.31,2509997,29,0,0
278417,2018-04-30 01:13:57,593,6575,66.54,2510037,29,0,0
278418,2018-04-30 01:14:22,1875,2838,19.24,2510062,29,0,0
278419,2018-04-30 01:14:29,973,6462,66.09,2510069,29,0,0
278420,2018-04-30 01:15:21,1852,2534,46.4,2510121,29,0,0
278421,2018-04-30 01:15:30,4147,6012,114.14,2510130,29,0,0
278422,2018-04-30 01:15:42,3490,2913,5.71,2510142,29,0,0
278423,2018-04-30 01:15:47,206,3521,40.17,2510147,29,0,0
278424,2018-04-30 01:15:59,690,8819,55.37,2510159,29,0,0
278425,2018-04-30 01:16:24,3790,9387,26.11,2510184,29,0,0
278426,2018-04-30 01:16:52,3289,1239,38.98,2510212,29,0,0
278427,2018-04-30 01:17:55,3994,4118,45.36,2510275,29,0,0
278428,2018-04-30 01:18:24,3829,3508,90.92,2510304,29,0,0
278429,2018-04-30 01:18:31,795,8683,18.28,2510311,29,0,0
278430,2018-04-30 01:18:54,1512,5528,40.02,2510334,29,0,0
278431,2018-04-30 01:19:08,2276,593,9.54,2510348,29,0,0
278432,2018-04-30 01:19:43,1273,1370,66.66,2510383,29,0,0
278433,2018-04-30 01:20:59,4783,3536,118.77,2510459,29,0,0
278434,2018-04-30 01:21:13,4757,4413,100.6,2510473,29,0,0
278435,2018-04-30 01:21:27,3528,8395,40.28,2510487,29,0,0
278436,2018-04-30 01:21:32,578,2658,151.36,2510492,29,0,0
278437,2018-04-30 01:23:26,3896,39,6.34,2510606,29,0,0
278438,2018-04-30 01:23:33,1486,3737,54.07,2510613,29,0,0
278439,2018-04-30 01:23:42,4108,4287,50.3,2510622,29,0,0
278440,2018-04-30 01:24:35,2152,9490,60.72,2510675,29,0,0
278441,2018-04-30 01:24:37,4400,35,31.47,2510677,29,0,0
278442,2018-04-30 01:24:41,1816,8901,4.63,2510681,29,0,0
278443,2018-04-30 01:25:37,2885,8339,40.2,2510737,29,0,0
278444,2018-04-30 01:26:52,4567,1048,24.86,2510812,29,0,0
278445,2018-04-30 01:27:55,1690,2524,72.39,2510875,29,0,0
278446,2018-04-30 01:28:25,2890,4211,34.77,2510905,29,0,0
278447,2018-04-30 01:28:30,2549,9625,31.34,2510910,29,0,0
278448,2018-04-30 01:28:37,2260,6180,28.65,2510917,29,0,0
278449,2018-04-30 01:29:45,927,8820,38.43,2510985,29,0,0
278450,2018-04-30 01:29:49,1094,1920,142.34,2510989,29,0,0
278451,2018-04-30 01:29:55,1165,9694,113.07,2510995,29,0,0
278452,2018-04-30 01:30:17,3108,3410,2.54,2511017,29,0,0
278453,2018-04-30 01:30:49,2555,6195,29.83,2511049,29,0,0
278454,2018-04-30 01:31:14,2126,6006,43.6,2511074,29,0,0
278455,2018-04-30 01:32:07,977,4407,32.11,2511127,29,0,0
278456,2018-04-30 01:32:55,1210,6493,12.9,2511175,29,0,0
278457,2018-04-30 01:33:05,407,5413,14.35,2511185,29,0,0
278458,2018-04-30 01:33:17,2130,8662,24.59,2511197,29,0,0
278459,2018-04-30 01:33:18,4037,7219,59.5,2511198,29,0,0
278460,2018-04-30 01:33:43,89,8176,53.74,2511223,29,0,0
278461,2018-04-30 01:33:44,2111,5630,7.32,2511224,29,0,0
278462,2018-04-30 01:33:57,3480,4807,126.69,2511237,29,0,0
278463,2018-04-30 01:34:19,31,5167,14.76,2511259,29,0,0
278464,2018-04-30 01:34:20,4190,2982,98.83,2511260,29,0,0
278465,2018-04-30 01:35:49,4196,7784,22.2,2511349,29,0,0
278466,2018-04-30 01:35:54,705,9621,36.21,2511354,29,0,0
278467,2018-04-30 01:37:12,1172,5878,0.82,2511432,29,0,0
278468,2018-04-30 01:37:29,620,4981,21.5,2511449,29,0,0
278469,2018-04-30 01:37:51,2153,4442,72.98,2511471,29,0,0
278470,2018-04-30 01:38:44,1400,9458,55.99,2511524,29,0,0
278471,2018-04-30 01:41:20,2403,872,18.23,2511680,29,0,0
278472,2018-04-30 01:42:40,4943,4519,18.14,2511760,29,0,0
278473,2018-04-30 01:43:04,4396,8995,118.16,2511784,29,0,0
278474,2018-04-30 01:43:05,2764,7398,27.29,2511785,29,0,0
278475,2018-04-30 01:43:22,2599,990,9.48,2511802,29,0,0
278476,2018-04-30 01:43:51,4121,9565,12.0,2511831,29,0,0
278477,2018-04-30 01:44:09,1688,5565,69.66,2511849,29,0,0
278478,2018-04-30 01:44:42,4447,8453,24.3,2511882,29,0,0
278479,2018-04-30 01:44:48,29,8400,25.2,2511888,29,0,0
278480,2018-04-30 01:45:06,2973,2682,7.64,2511906,29,0,0
278481,2018-04-30 01:45:48,3767,8901,18.68,2511948,29,0,0
278482,2018-04-30 01:46:17,4647,3184,27.96,2511977,29,0,0
278483,2018-04-30 01:46:48,4573,2387,10.47,2512008,29,0,0
278484,2018-04-30 01:47:06,3803,4253,1.44,2512026,29,0,0
278485,2018-04-30 01:47:49,652,2748,135.29,2512069,29,0,0
278486,2018-04-30 01:48:44,4876,126,22.85,2512124,29,0,0
278487,2018-04-30 01:49:27,2836,7802,40.12,2512167,29,0,0
278488,2018-04-30 01:49:35,2966,6703,67.29,2512175,29,0,0
278489,2018-04-30 01:49:36,3726,4521,45.21,2512176,29,0,0
278490,2018-04-30 01:49:36,2347,9320,11.2,2512176,29,0,0
278491,2018-04-30 01:49:44,4883,3301,47.33,2512184,29,0,0
278492,2018-04-30 01:50:16,2522,3180,52.93,2512216,29,0,0
278493,2018-04-30 01:50:23,2000,5400,81.54,2512223,29,0,0
278494,2018-04-30 01:51:59,271,6103,9.73,2512319,29,0,0
278495,2018-04-30 01:53:08,2076,7596,103.11,2512388,29,0,0
278496,2018-04-30 01:53:11,3248,3024,19.66,2512391,29,0,0
278497,2018-04-30 01:53:35,598,9602,61.49,2512415,29,0,0
278498,2018-04-30 01:53:36,458,240,36.47,2512416,29,0,0
278499,2018-04-30 01:53:47,3495,9065,6.0,2512427,29,0,0
278500,2018-04-30 01:54:17,3477,8340,100.41,2512457,29,0,0
