TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1256079,2018-08-10 00:00:14,923,7052,20.42,11318414,131,0,0
1256080,2018-08-10 00:01:38,3077,4233,12.38,11318498,131,0,0
1256081,2018-08-10 00:01:50,4832,7074,40.97,11318510,131,0,0
1256082,2018-08-10 00:01:50,2264,7204,36.12,11318510,131,0,0
1256083,2018-08-10 00:03:03,4720,7994,48.03,11318583,131,0,0
1256084,2018-08-10 00:03:36,993,934,17.5,11318616,131,0,0
1256085,2018-08-10 00:03:45,3113,8809,4.64,11318625,131,0,0
1256086,2018-08-10 00:03:46,787,8710,95.95,11318626,131,0,0
1256087,2018-08-10 00:05:58,4838,2533,81.92,11318758,131,0,0
1256088,2018-08-10 00:06:51,4153,1546,67.23,11318811,131,0,0
1256089,2018-08-10 00:10:55,2630,7072,24.48,11319055,131,0,0
1256090,2018-08-10 00:10:59,2577,8280,71.7,11319059,131,0,0
1256091,2018-08-10 00:11:19,887,7405,2.3,11319079,131,0,0
1256092,2018-08-10 00:12:11,2613,5692,106.26,11319131,131,0,0
1256093,2018-08-10 00:12:36,3092,6007,18.84,11319156,131,0,0
1256094,2018-08-10 00:13:13,3079,1173,27.93,11319193,131,0,0
1256095,2018-08-10 00:15:39,2081,1945,52.95,11319339,131,0,0
1256096,2018-08-10 00:16:51,642,2297,10.15,11319411,131,0,0
1256097,2018-08-10 00:17:13,3601,7541,39.11,11319433,131,0,0
1256098,2018-08-10 00:17:19,3174,9329,152.99,11319439,131,0,0
1256099,2018-08-10 00:18:08,1205,5152,7.67,11319488,131,0,0
1256100,2018-08-10 00:19:50,2086,7250,40.68,11319590,131,0,0
1256101,2018-08-10 00:19:50,4366,3122,2.46,11319590,131,0,0
1256102,2018-08-10 00:20:39,1276,3209,16.89,11319639,131,0,0
1256103,2018-08-10 00:20:43,4544,7556,19.62,11319643,131,0,0
1256104,2018-08-10 00:21:16,471,5710,28.84,11319676,131,0,0
1256105,2018-08-10 00:21:54,646,6015,49.59,11319714,131,0,0
1256106,2018-08-10 00:22:05,3100,6195,25.4,11319725,131,0,0
1256107,2018-08-10 00:23:01,1072,1031,58.65,11319781,131,0,0
1256108,2018-08-10 00:23:24,3155,6449,30.03,11319804,131,0,0
1256109,2018-08-10 00:24:10,808,9990,10.95,11319850,131,0,0
1256110,2018-08-10 00:25:34,3548,7129,117.29,11319934,131,0,0
1256111,2018-08-10 00:26:05,887,8555,55.19,11319965,131,0,0
1256112,2018-08-10 00:26:29,3874,7695,2.46,11319989,131,0,0
1256113,2018-08-10 00:26:34,2131,9418,11.22,11319994,131,0,0
1256114,2018-08-10 00:27:30,2824,2719,81.17,11320050,131,0,0
1256115,2018-08-10 00:27:36,2295,536,38.6,11320056,131,0,0
1256116,2018-08-10 00:28:27,4092,9810,104.48,11320107,131,0,0
1256117,2018-08-10 00:29:08,2730,7291,48.88,11320148,131,0,0
1256118,2018-08-10 00:29:29,3814,408,29.96,11320169,131,0,0
1256119,2018-08-10 00:29:37,55,4361,41.94,11320177,131,0,0
1256120,2018-08-10 00:29:42,3495,8948,10.18,11320182,131,0,0
1256121,2018-08-10 00:30:41,4908,7037,25.65,11320241,131,0,0
1256122,2018-08-10 00:30:42,561,4465,70.14,11320242,131,0,0
1256123,2018-08-10 00:31:04,3510,5999,146.31,11320264,131,0,0
1256124,2018-08-10 00:31:46,275,6068,32.28,11320306,131,0,0
1256125,2018-08-10 00:33:18,3778,2529,95.55,11320398,131,0,0
1256126,2018-08-10 00:33:28,948,6180,2.86,11320408,131,0,0
1256127,2018-08-10 00:33:29,1419,4724,85.61,11320409,131,0,0
1256128,2018-08-10 00:33:56,3706,1943,15.75,11320436,131,0,0
1256129,2018-08-10 00:34:01,510,9009,30.24,11320441,131,0,0
1256130,2018-08-10 00:34:07,3376,9267,67.34,11320447,131,0,0
1256131,2018-08-10 00:36:12,2913,3279,22.5,11320572,131,0,0
1256132,2018-08-10 00:36:19,4725,845,103.53,11320579,131,0,0
1256133,2018-08-10 00:36:40,1547,3006,189.69,11320600,131,0,0
1256134,2018-08-10 00:37:43,358,6031,55.9,11320663,131,0,0
1256135,2018-08-10 00:37:46,1502,9793,80.42,11320666,131,0,0
1256136,2018-08-10 00:38:46,719,482,84.54,11320726,131,0,0
1256137,2018-08-10 00:39:02,2667,8146,80.47,11320742,131,0,0
1256138,2018-08-10 00:39:43,4504,5048,103.53,11320783,131,0,0
1256139,2018-08-10 00:40:17,1912,4627,60.94,11320817,131,0,0
1256140,2018-08-10 00:41:22,229,5369,76.06,11320882,131,0,0
1256141,2018-08-10 00:41:29,2328,7534,52.88,11320889,131,0,0
1256142,2018-08-10 00:42:30,4935,911,6.17,11320950,131,0,0
1256143,2018-08-10 00:42:46,3321,2873,89.94,11320966,131,0,0
1256144,2018-08-10 00:43:30,3694,2851,125.72,11321010,131,0,0
1256145,2018-08-10 00:45:00,3211,7858,18.29,11321100,131,0,0
1256146,2018-08-10 00:45:51,1518,8838,78.29,11321151,131,0,0
1256147,2018-08-10 00:47:15,1692,3480,40.88,11321235,131,0,0
1256148,2018-08-10 00:48:11,4447,7671,19.52,11321291,131,0,0
1256149,2018-08-10 00:48:14,1326,1990,44.72,11321294,131,0,0
1256150,2018-08-10 00:48:17,1569,1392,126.41,11321297,131,0,0
1256151,2018-08-10 00:48:38,3115,8304,6.4,11321318,131,0,0
1256152,2018-08-10 00:48:53,2898,8069,89.17,11321333,131,0,0
1256153,2018-08-10 00:49:21,1472,1396,74.61,11321361,131,0,0
1256154,2018-08-10 00:49:53,1170,8975,71.78,11321393,131,1,2
1256155,2018-08-10 00:49:55,2090,2467,90.85,11321395,131,0,0
1256156,2018-08-10 00:51:13,2916,4798,18.36,11321473,131,0,0
1256157,2018-08-10 00:52:18,727,8790,5.13,11321538,131,0,0
1256158,2018-08-10 00:52:18,1751,3550,46.93,11321538,131,0,0
1256159,2018-08-10 00:52:55,2536,836,4.43,11321575,131,0,0
