TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
547185,2018-05-28 00:00:07,179,379,44.68,4924807,57,0,0
547186,2018-05-28 00:00:16,4198,2397,36.99,4924816,57,0,0
547187,2018-05-28 00:00:43,3715,3612,116.76,4924843,57,0,0
547188,2018-05-28 00:02:55,2914,3430,24.88,4924975,57,0,0
547189,2018-05-28 00:03:12,4132,2513,8.61,4924992,57,0,0
547190,2018-05-28 00:05:39,2300,6295,44.53,4925139,57,0,0
547191,2018-05-28 00:06:23,1830,5155,45.72,4925183,57,0,0
547192,2018-05-28 00:08:19,1068,8478,55.78,4925299,57,0,0
547193,2018-05-28 00:08:37,4005,279,128.0,4925317,57,0,0
547194,2018-05-28 00:08:57,4413,507,25.26,4925337,57,0,0
547195,2018-05-28 00:10:56,3567,7476,77.55,4925456,57,1,2
547196,2018-05-28 00:11:01,1209,6729,49.61,4925461,57,0,0
547197,2018-05-28 00:11:33,3866,8895,87.79,4925493,57,0,0
547198,2018-05-28 00:17:25,3410,1790,40.57,4925845,57,0,0
547199,2018-05-28 00:17:38,2488,821,20.3,4925858,57,0,0
547200,2018-05-28 00:17:54,3406,7052,98.66,4925874,57,0,0
547201,2018-05-28 00:18:58,3781,1843,11.94,4925938,57,0,0
547202,2018-05-28 00:20:49,1787,7731,109.61,4926049,57,0,0
547203,2018-05-28 00:20:54,3114,8836,141.93,4926054,57,0,0
547204,2018-05-28 00:21:12,1023,4388,26.42,4926072,57,0,0
547205,2018-05-28 00:22:43,2775,6062,84.92,4926163,57,0,0
547206,2018-05-28 00:23:27,2035,4489,97.69,4926207,57,0,0
547207,2018-05-28 00:24:08,376,6153,60.96,4926248,57,0,0
547208,2018-05-28 00:25:03,1656,6879,45.28,4926303,57,0,0
547209,2018-05-28 00:25:40,4307,1452,119.87,4926340,57,0,0
547210,2018-05-28 00:27:39,3844,9602,17.77,4926459,57,0,0
547211,2018-05-28 00:27:56,741,3202,5.03,4926476,57,0,0
547212,2018-05-28 00:28:05,25,1344,138.69,4926485,57,0,0
547213,2018-05-28 00:29:51,4116,95,63.6,4926591,57,0,0
547214,2018-05-28 00:30:05,1985,4956,72.13,4926605,57,0,0
547215,2018-05-28 00:31:17,689,7062,34.55,4926677,57,0,0
547216,2018-05-28 00:31:40,117,798,56.24,4926700,57,0,0
547217,2018-05-28 00:31:58,3097,763,72.82,4926718,57,0,0
547218,2018-05-28 00:32:02,4671,8992,88.81,4926722,57,0,0
547219,2018-05-28 00:33:32,3407,9038,43.76,4926812,57,0,0
547220,2018-05-28 00:33:44,339,7426,90.56,4926824,57,0,0
547221,2018-05-28 00:34:09,3713,9136,9.33,4926849,57,0,0
547222,2018-05-28 00:34:14,570,2946,126.48,4926854,57,0,0
547223,2018-05-28 00:34:16,2594,1443,82.81,4926856,57,0,0
547224,2018-05-28 00:34:46,2783,7148,35.94,4926886,57,0,0
547225,2018-05-28 00:34:57,417,8669,144.69,4926897,57,0,0
547226,2018-05-28 00:35:04,3229,4411,56.41,4926904,57,0,0
547227,2018-05-28 00:35:50,1898,5442,9.58,4926950,57,0,0
547228,2018-05-28 00:40:06,4500,2790,56.15,4927206,57,0,0
547229,2018-05-28 00:40:24,3558,8195,30.73,4927224,57,0,0
547230,2018-05-28 00:40:54,3263,4704,90.7,4927254,57,0,0
547231,2018-05-28 00:42:02,594,6284,52.33,4927322,57,0,0
547232,2018-05-28 00:42:58,4720,5048,41.1,4927378,57,0,0
547233,2018-05-28 00:43:16,2921,5312,89.14,4927396,57,0,0
547234,2018-05-28 00:44:27,4419,6130,7.55,4927467,57,0,0
547235,2018-05-28 00:45:20,4158,3035,2.51,4927520,57,0,0
547236,2018-05-28 00:45:25,4820,6735,137.49,4927525,57,0,0
547237,2018-05-28 00:46:12,3019,678,172.86,4927572,57,0,0
547238,2018-05-28 00:46:14,4643,4569,42.95,4927574,57,0,0
547239,2018-05-28 00:47:04,1331,4553,84.47,4927624,57,0,0
547240,2018-05-28 00:47:17,2464,6497,88.75,4927637,57,0,0
547241,2018-05-28 00:47:58,2021,3076,77.61,4927678,57,0,0
547242,2018-05-28 00:48:02,131,7599,61.94,4927682,57,0,0
547243,2018-05-28 00:48:30,79,9816,120.8,4927710,57,0,0
547244,2018-05-28 00:48:30,1091,2090,31.1,4927710,57,0,0
547245,2018-05-28 00:48:45,2668,56,63.7,4927725,57,0,0
547246,2018-05-28 00:49:56,1359,3210,7.11,4927796,57,0,0
547247,2018-05-28 00:50:41,3257,5107,42.05,4927841,57,0,0
547248,2018-05-28 00:51:26,4275,6635,106.8,4927886,57,0,0
547249,2018-05-28 00:52:42,2717,798,94.16,4927962,57,0,0
547250,2018-05-28 00:52:53,4959,9745,8.41,4927973,57,1,2
547251,2018-05-28 00:54:29,3991,3888,8.64,4928069,57,0,0
547252,2018-05-28 00:55:39,4963,3320,13.05,4928139,57,0,0
547253,2018-05-28 00:56:13,3521,1522,42.98,4928173,57,0,0
547254,2018-05-28 00:56:27,1038,1872,79.33,4928187,57,0,0
547255,2018-05-28 00:57:03,4362,8750,11.01,4928223,57,0,0
547256,2018-05-28 00:57:15,3523,5360,62.98,4928235,57,0,0
547257,2018-05-28 00:57:23,4652,7929,53.14,4928243,57,0,0
547258,2018-05-28 00:59:09,221,5096,70.42,4928349,57,0,0
547259,2018-05-28 01:00:27,3252,9245,42.25,4928427,57,0,0
547260,2018-05-28 01:00:40,4453,2305,52.87,4928440,57,0,0
547261,2018-05-28 01:01:00,4141,8670,50.31,4928460,57,0,0
547262,2018-05-28 01:02:31,4771,6350,85.95,4928551,57,0,0
547263,2018-05-28 01:03:40,3030,9237,41.0,4928620,57,0,0
547264,2018-05-28 01:04:34,1396,3352,17.07,4928674,57,0,0
547265,2018-05-28 01:05:43,1652,50,31.9,4928743,57,0,0
547266,2018-05-28 01:06:54,3305,7403,42.09,4928814,57,0,0
547267,2018-05-28 01:07:44,716,5184,38.31,4928864,57,0,0
547268,2018-05-28 01:07:52,330,3053,1.77,4928872,57,0,0
547269,2018-05-28 01:08:06,3348,858,134.72,4928886,57,0,0
547270,2018-05-28 01:08:11,658,7939,94.02,4928891,57,0,0
547271,2018-05-28 01:08:22,4006,3546,23.6,4928902,57,0,0
547272,2018-05-28 01:08:57,3158,592,7.28,4928937,57,0,0
547273,2018-05-28 01:09:51,1894,4564,5.08,4928991,57,0,0
547274,2018-05-28 01:10:12,3149,5719,94.99,4929012,57,0,0
547275,2018-05-28 01:10:40,2938,373,115.64999999999999,4929040,57,1,3
547276,2018-05-28 01:10:47,3020,7499,27.74,4929047,57,0,0
547277,2018-05-28 01:11:06,3393,2765,40.31,4929066,57,0,0
547278,2018-05-28 01:11:15,1649,2198,4.42,4929075,57,0,0
547279,2018-05-28 01:12:04,3481,5133,74.1,4929124,57,0,0
547280,2018-05-28 01:12:21,1028,2170,50.96,4929141,57,0,0
547281,2018-05-28 01:12:49,211,589,67.13,4929169,57,0,0
547282,2018-05-28 01:14:40,2603,4872,15.46,4929280,57,0,0
547283,2018-05-28 01:14:43,2575,5113,66.63,4929283,57,0,0
547284,2018-05-28 01:14:44,2527,9738,19.31,4929284,57,0,0
547285,2018-05-28 01:14:48,245,9308,7.1,4929288,57,0,0
547286,2018-05-28 01:14:49,2718,1663,39.38,4929289,57,0,0
547287,2018-05-28 01:15:03,2090,1421,13.01,4929303,57,0,0
547288,2018-05-28 01:15:39,1678,6961,53.14,4929339,57,0,0
547289,2018-05-28 01:16:20,3808,9795,95.58,4929380,57,0,0
547290,2018-05-28 01:16:28,2539,3948,65.34,4929388,57,0,0
547291,2018-05-28 01:16:37,4044,6134,31.62,4929397,57,0,0
547292,2018-05-28 01:17:35,3503,7298,24.3,4929455,57,0,0
547293,2018-05-28 01:17:53,3185,6638,18.21,4929473,57,0,0
547294,2018-05-28 01:20:58,2620,4241,9.12,4929658,57,0,0
547295,2018-05-28 01:21:56,452,3843,96.4,4929716,57,0,0
547296,2018-05-28 01:22:31,360,6053,60.98,4929751,57,0,0
547297,2018-05-28 01:23:06,3808,2603,16.27,4929786,57,0,0
547298,2018-05-28 01:23:10,4727,950,45.3,4929790,57,0,0
547299,2018-05-28 01:23:31,4069,8468,120.94,4929811,57,0,0
547300,2018-05-28 01:23:45,744,4406,47.55,4929825,57,0,0
547301,2018-05-28 01:24:01,2156,4451,9.14,4929841,57,0,0
547302,2018-05-28 01:24:23,4684,4740,28.33,4929863,57,0,0
547303,2018-05-28 01:24:38,1262,6487,16.68,4929878,57,0,0
547304,2018-05-28 01:24:40,1405,6411,13.77,4929880,57,0,0
547305,2018-05-28 01:24:55,435,1356,16.66,4929895,57,0,0
547306,2018-05-28 01:25:00,1167,7448,75.19,4929900,57,0,0
547307,2018-05-28 01:26:04,4956,1234,173.35,4929964,57,0,0
547308,2018-05-28 01:27:00,37,9330,6.15,4930020,57,0,0
547309,2018-05-28 01:27:16,1554,3883,114.36,4930036,57,0,0
547310,2018-05-28 01:28:19,4282,1821,26.55,4930099,57,0,0
547311,2018-05-28 01:28:50,609,8658,10.99,4930130,57,0,0
547312,2018-05-28 01:29:00,4305,7892,12.69,4930140,57,0,0
547313,2018-05-28 01:30:21,4111,9380,5.24,4930221,57,0,0
547314,2018-05-28 01:30:30,3242,7859,2.61,4930230,57,0,0
547315,2018-05-28 01:31:42,4225,4146,14.71,4930302,57,0,0
547316,2018-05-28 01:32:10,1241,3296,15.29,4930330,57,0,0
547317,2018-05-28 01:32:25,4380,1534,161.37,4930345,57,0,0
547318,2018-05-28 01:32:57,4432,2576,76.9,4930377,57,0,0
