TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1658445,2018-09-21 00:00:32,4567,6148,12.8,14947232,173,0,0
1658446,2018-09-21 00:00:34,3447,7139,68.45,14947234,173,0,0
1658447,2018-09-21 00:02:03,678,4048,23.67,14947323,173,0,0
1658448,2018-09-21 00:02:21,2079,9232,69.52,14947341,173,0,0
1658449,2018-09-21 00:04:32,2685,4112,53.35,14947472,173,0,0
1658450,2018-09-21 00:06:46,2530,1880,72.35,14947606,173,0,0
1658451,2018-09-21 00:06:58,4159,9467,85.05,14947618,173,0,0
1658452,2018-09-21 00:07:31,1829,163,108.57,14947651,173,0,0
1658453,2018-09-21 00:08:13,3226,5178,100.73,14947693,173,0,0
1658454,2018-09-21 00:08:53,4307,128,154.05,14947733,173,0,0
1658455,2018-09-21 00:08:59,2233,4499,20.31,14947739,173,0,0
1658456,2018-09-21 00:09:32,2752,4526,5.51,14947772,173,0,0
1658457,2018-09-21 00:10:26,2260,4494,40.78,14947826,173,0,0
1658458,2018-09-21 00:12:27,914,7856,20.35,14947947,173,0,0
1658459,2018-09-21 00:13:02,3727,1357,11.68,14947982,173,0,0
1658460,2018-09-21 00:13:09,3335,2478,85.46,14947989,173,0,0
1658461,2018-09-21 00:13:51,925,5176,13.95,14948031,173,0,0
1658462,2018-09-21 00:14:06,342,817,61.87,14948046,173,0,0
1658463,2018-09-21 00:14:12,1439,9761,31.72,14948052,173,0,0
1658464,2018-09-21 00:14:55,2503,6730,64.13,14948095,173,0,0
1658465,2018-09-21 00:16:05,3914,9727,74.65,14948165,173,0,0
1658466,2018-09-21 00:16:34,4544,3879,29.75,14948194,173,0,0
1658467,2018-09-21 00:17:00,701,3045,28.37,14948220,173,0,0
1658468,2018-09-21 00:17:10,2994,8665,58.55,14948230,173,0,0
1658469,2018-09-21 00:20:12,4787,3605,92.89,14948412,173,0,0
1658470,2018-09-21 00:20:16,1065,3261,67.21,14948416,173,0,0
1658471,2018-09-21 00:20:28,4316,1075,30.22,14948428,173,0,0
1658472,2018-09-21 00:20:32,2596,5434,16.83,14948432,173,0,0
1658473,2018-09-21 00:21:30,158,9239,20.48,14948490,173,0,0
1658474,2018-09-21 00:22:46,54,9442,75.28,14948566,173,0,0
1658475,2018-09-21 00:23:56,4642,873,13.03,14948636,173,0,0
1658476,2018-09-21 00:24:39,2716,269,13.49,14948679,173,0,0
1658477,2018-09-21 00:25:55,2740,3743,9.55,14948755,173,0,0
1658478,2018-09-21 00:26:58,3630,9681,79.18,14948818,173,0,0
1658479,2018-09-21 00:27:50,3480,7990,80.61,14948870,173,0,0
1658480,2018-09-21 00:28:43,318,9704,41.74,14948923,173,0,0
1658481,2018-09-21 00:29:32,928,2701,1.44,14948972,173,0,0
1658482,2018-09-21 00:30:27,439,5226,13.8,14949027,173,0,0
1658483,2018-09-21 00:31:40,1056,2867,124.55,14949100,173,0,0
1658484,2018-09-21 00:32:04,3244,5977,19.67,14949124,173,0,0
1658485,2018-09-21 00:32:47,4092,3981,70.74,14949167,173,0,0
1658486,2018-09-21 00:33:50,3907,126,52.92,14949230,173,0,0
1658487,2018-09-21 00:34:02,2392,5168,46.46,14949242,173,0,0
1658488,2018-09-21 00:35:04,4165,505,81.14,14949304,173,0,0
1658489,2018-09-21 00:35:13,435,6915,31.7,14949313,173,0,0
1658490,2018-09-21 00:36:20,1143,4870,65.06,14949380,173,0,0
1658491,2018-09-21 00:36:58,3201,1737,63.59,14949418,173,0,0
1658492,2018-09-21 00:37:47,2892,349,132.68,14949467,173,0,0
1658493,2018-09-21 00:37:58,2404,4522,18.5,14949478,173,0,0
1658494,2018-09-21 00:38:53,1834,6488,83.43,14949533,173,0,0
1658495,2018-09-21 00:41:34,4481,335,79.69,14949694,173,0,0
1658496,2018-09-21 00:42:20,4656,6113,11.66,14949740,173,0,0
1658497,2018-09-21 00:42:53,2122,1770,56.6,14949773,173,0,0
1658498,2018-09-21 00:43:12,66,458,13.14,14949792,173,0,0
1658499,2018-09-21 00:44:42,1918,8481,77.39,14949882,173,0,0
1658500,2018-09-21 00:44:48,3336,4088,10.51,14949888,173,0,0
1658501,2018-09-21 00:45:23,246,9649,78.06,14949923,173,0,0
1658502,2018-09-21 00:45:52,1616,754,23.21,14949952,173,0,0
1658503,2018-09-21 00:47:01,4151,5982,62.62,14950021,173,0,0
1658504,2018-09-21 00:47:12,819,6181,102.43,14950032,173,0,0
1658505,2018-09-21 00:47:49,3355,2785,4.82,14950069,173,0,0
1658506,2018-09-21 00:47:53,2719,6,19.43,14950073,173,0,0
1658507,2018-09-21 00:48:04,3768,4153,19.4,14950084,173,0,0
1658508,2018-09-21 00:49:02,2437,6710,127.36,14950142,173,0,0
1658509,2018-09-21 00:49:24,4886,6954,2.13,14950164,173,0,0
1658510,2018-09-21 00:49:55,4317,5066,52.27,14950195,173,0,0
1658511,2018-09-21 00:50:05,2553,1959,26.86,14950205,173,0,0
1658512,2018-09-21 00:50:45,2313,6081,9.9,14950245,173,0,0
1658513,2018-09-21 00:51:37,1876,117,58.04,14950297,173,0,0
1658514,2018-09-21 00:52:19,581,8601,42.04,14950339,173,0,0
1658515,2018-09-21 00:53:29,3230,627,140.21,14950409,173,0,0
1658516,2018-09-21 00:55:57,1165,1552,118.67,14950557,173,0,0
1658517,2018-09-21 00:56:11,392,5696,14.65,14950571,173,0,0
1658518,2018-09-21 00:56:19,1872,9992,41.8,14950579,173,0,0
1658519,2018-09-21 00:56:24,801,1449,14.04,14950584,173,0,0
1658520,2018-09-21 00:57:03,3844,1822,13.21,14950623,173,0,0
1658521,2018-09-21 00:58:21,1008,251,17.84,14950701,173,0,0
1658522,2018-09-21 01:00:18,3711,6225,91.61,14950818,173,0,0
1658523,2018-09-21 01:00:33,2438,8172,90.36,14950833,173,0,0
1658524,2018-09-21 01:00:38,3211,6542,32.71,14950838,173,0,0
1658525,2018-09-21 01:00:47,439,684,34.93,14950847,173,0,0
1658526,2018-09-21 01:01:21,1499,1525,30.25,14950881,173,0,0
1658527,2018-09-21 01:03:29,3907,5466,36.01,14951009,173,0,0
1658528,2018-09-21 01:04:18,3002,4921,72.98,14951058,173,0,0
1658529,2018-09-21 01:05:16,199,4441,36.32,14951116,173,0,0
1658530,2018-09-21 01:05:18,1656,7921,36.07,14951118,173,0,0
1658531,2018-09-21 01:05:30,1277,3710,84.99,14951130,173,0,0
1658532,2018-09-21 01:05:36,3156,6544,121.6,14951136,173,0,0
1658533,2018-09-21 01:07:18,1669,409,183.53,14951238,173,0,0
1658534,2018-09-21 01:07:59,2376,1516,33.0,14951279,173,0,0
1658535,2018-09-21 01:08:24,3279,5013,49.05,14951304,173,0,0
1658536,2018-09-21 01:08:42,2857,8680,1.45,14951322,173,0,0
