TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
930747,2018-07-07 00:00:20,1671,3572,23.78,8380820,97,0,0
930748,2018-07-07 00:03:22,1605,2486,87.81,8381002,97,0,0
930749,2018-07-07 00:04:59,811,5081,43.99,8381099,97,0,0
930750,2018-07-07 00:05:09,1254,6377,39.72,8381109,97,0,0
930751,2018-07-07 00:06:26,4202,5559,11.75,8381186,97,0,0
930752,2018-07-07 00:07:16,1313,3765,4.44,8381236,97,0,0
930753,2018-07-07 00:09:17,554,1757,17.26,8381357,97,0,0
930754,2018-07-07 00:09:41,3133,5416,66.03,8381381,97,0,0
930755,2018-07-07 00:11:06,198,426,165.87,8381466,97,0,0
930756,2018-07-07 00:11:14,1657,4758,12.49,8381474,97,0,0
930757,2018-07-07 00:11:18,4043,4608,1.29,8381478,97,0,0
930758,2018-07-07 00:11:21,3336,2178,36.12,8381481,97,0,0
930759,2018-07-07 00:11:28,3204,8877,13.07,8381488,97,0,0
930760,2018-07-07 00:13:18,1044,6102,43.31,8381598,97,0,0
930761,2018-07-07 00:13:46,3861,5685,49.46,8381626,97,0,0
930762,2018-07-07 00:14:12,3161,5899,99.45,8381652,97,0,0
930763,2018-07-07 00:14:21,1937,9410,64.96,8381661,97,0,0
930764,2018-07-07 00:15:25,4570,6321,50.35,8381725,97,0,0
930765,2018-07-07 00:15:30,1283,5880,74.61,8381730,97,0,0
930766,2018-07-07 00:16:00,786,2286,14.36,8381760,97,0,0
930767,2018-07-07 00:16:16,2647,4619,106.99,8381776,97,0,0
930768,2018-07-07 00:16:22,4051,7937,100.47,8381782,97,0,0
930769,2018-07-07 00:16:24,4411,8796,18.87,8381784,97,0,0
930770,2018-07-07 00:16:39,2373,2262,61.43,8381799,97,0,0
930771,2018-07-07 00:17:26,3540,2148,74.37,8381846,97,0,0
930772,2018-07-07 00:17:51,4371,6294,169.2,8381871,97,0,0
930773,2018-07-07 00:18:48,4118,2840,40.92,8381928,97,0,0
930774,2018-07-07 00:20:26,2437,800,98.51,8382026,97,0,0
930775,2018-07-07 00:21:42,449,1961,86.77,8382102,97,0,0
930776,2018-07-07 00:22:57,511,7679,83.75,8382177,97,0,0
930777,2018-07-07 00:23:26,2505,4933,13.72,8382206,97,0,0
930778,2018-07-07 00:23:39,2354,25,5.72,8382219,97,0,0
930779,2018-07-07 00:23:49,2864,5834,8.07,8382229,97,0,0
930780,2018-07-07 00:24:07,4225,8565,11.94,8382247,97,0,0
930781,2018-07-07 00:24:08,4890,3885,133.92,8382248,97,0,0
930782,2018-07-07 00:24:13,3483,1562,74.94,8382253,97,0,0
930783,2018-07-07 00:24:33,2633,1918,12.54,8382273,97,0,0
930784,2018-07-07 00:25:07,1674,6844,34.55,8382307,97,0,0
930785,2018-07-07 00:26:01,4983,5954,92.37,8382361,97,0,0
930786,2018-07-07 00:26:09,1369,8366,15.26,8382369,97,0,0
930787,2018-07-07 00:26:14,348,5633,187.88,8382374,97,0,0
930788,2018-07-07 00:27:19,2820,257,63.41,8382439,97,0,0
930789,2018-07-07 00:28:44,4281,3127,97.28,8382524,97,0,0
930790,2018-07-07 00:29:19,1996,2595,35.16,8382559,97,0,0
930791,2018-07-07 00:30:02,4165,3636,132.37,8382602,97,0,0
930792,2018-07-07 00:31:45,1628,2269,69.46,8382705,97,0,0
930793,2018-07-07 00:34:08,3572,7458,49.0,8382848,97,0,0
930794,2018-07-07 00:34:09,1641,8421,66.8,8382849,97,0,0
930795,2018-07-07 00:34:17,336,1918,8.21,8382857,97,0,0
930796,2018-07-07 00:34:32,1680,4328,29.61,8382872,97,0,0
930797,2018-07-07 00:35:05,4602,5723,21.5,8382905,97,0,0
930798,2018-07-07 00:35:14,4939,7935,35.45,8382914,97,0,0
930799,2018-07-07 00:36:25,4881,5963,36.4,8382985,97,0,0
930800,2018-07-07 00:37:04,3628,5379,125.79,8383024,97,0,0
930801,2018-07-07 00:37:11,1802,5780,10.8,8383031,97,0,0
