TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1409011,2018-08-26 00:01:24,1488,4692,17.59,12700884,147,1,2
1409012,2018-08-26 00:02:01,157,7728,13.39,12700921,147,0,0
1409013,2018-08-26 00:03:16,4347,4893,15.88,12700996,147,0,0
1409014,2018-08-26 00:03:33,2021,8396,79.26,12701013,147,0,0
1409015,2018-08-26 00:03:59,1347,1521,78.61,12701039,147,0,0
1409016,2018-08-26 00:05:44,573,7548,71.69,12701144,147,0,0
1409017,2018-08-26 00:06:01,2150,5491,40.64,12701161,147,0,0
1409018,2018-08-26 00:06:21,4132,7278,57.41,12701181,147,0,0
1409019,2018-08-26 00:09:14,4246,1865,4.52,12701354,147,0,0
1409020,2018-08-26 00:10:12,2482,3546,34.2,12701412,147,0,0
1409021,2018-08-26 00:11:36,1371,9002,78.93,12701496,147,0,0
1409022,2018-08-26 00:11:41,766,2662,70.38,12701501,147,0,0
1409023,2018-08-26 00:12:00,1774,9732,13.34,12701520,147,0,0
1409024,2018-08-26 00:13:38,2428,1856,108.83,12701618,147,0,0
1409025,2018-08-26 00:13:44,1124,8897,22.95,12701624,147,0,0
1409026,2018-08-26 00:14:09,839,5104,63.78,12701649,147,0,0
1409027,2018-08-26 00:14:46,2026,1733,42.64,12701686,147,0,0
1409028,2018-08-26 00:15:03,1785,9333,78.05,12701703,147,0,0
1409029,2018-08-26 00:15:39,3277,6035,40.49,12701739,147,0,0
1409030,2018-08-26 00:17:46,4805,7148,7.18,12701866,147,0,0
1409031,2018-08-26 00:18:49,775,6938,8.69,12701929,147,0,0
1409032,2018-08-26 00:19:21,1743,4406,10.13,12701961,147,0,0
1409033,2018-08-26 00:21:21,2957,7826,112.82,12702081,147,0,0
1409034,2018-08-26 00:22:29,1210,1876,63.45,12702149,147,0,0
1409035,2018-08-26 00:22:44,2596,3172,42.56,12702164,147,0,0
1409036,2018-08-26 00:23:40,4744,9337,3.22,12702220,147,0,0
1409037,2018-08-26 00:24:43,51,6074,57.5,12702283,147,0,0
1409038,2018-08-26 00:25:11,4211,2747,13.04,12702311,147,0,0
1409039,2018-08-26 00:26:09,1145,5325,20.69,12702369,147,0,0
1409040,2018-08-26 00:26:41,4149,1161,61.57,12702401,147,0,0
1409041,2018-08-26 00:27:00,4626,774,41.67,12702420,147,0,0
1409042,2018-08-26 00:28:24,3567,8472,20.66,12702504,147,0,0
1409043,2018-08-26 00:28:46,637,6740,90.85,12702526,147,0,0
1409044,2018-08-26 00:28:57,1495,4495,86.38,12702537,147,0,0
1409045,2018-08-26 00:29:02,4678,7254,136.73,12702542,147,0,0
1409046,2018-08-26 00:29:31,2773,9063,103.61,12702571,147,0,0
1409047,2018-08-26 00:31:06,1696,7931,43.04,12702666,147,0,0
1409048,2018-08-26 00:32:44,4112,2226,40.24,12702764,147,0,0
1409049,2018-08-26 00:33:22,240,1624,9.89,12702802,147,0,0
1409050,2018-08-26 00:33:54,554,4666,42.88,12702834,147,0,0
1409051,2018-08-26 00:34:55,1113,7411,40.38,12702895,147,0,0
1409052,2018-08-26 00:35:33,1067,1835,76.76,12702933,147,0,0
1409053,2018-08-26 00:37:22,2446,7286,26.36,12703042,147,0,0
1409054,2018-08-26 00:37:23,441,1673,0.57,12703043,147,0,0
1409055,2018-08-26 00:38:30,3270,8448,43.74,12703110,147,0,0
1409056,2018-08-26 00:39:09,2985,6799,122.82,12703149,147,0,0
1409057,2018-08-26 00:39:15,2084,3484,43.23,12703155,147,0,0
1409058,2018-08-26 00:40:45,1837,6041,71.03,12703245,147,0,0
1409059,2018-08-26 00:41:09,1636,367,101.19,12703269,147,0,0
1409060,2018-08-26 00:42:39,4846,7914,32.63,12703359,147,0,0
1409061,2018-08-26 00:43:02,1918,1738,34.72,12703382,147,0,0
1409062,2018-08-26 00:43:10,2298,4824,65.0,12703390,147,0,0
1409063,2018-08-26 00:46:16,54,8902,35.19,12703576,147,0,0
1409064,2018-08-26 00:46:19,1388,9368,36.2,12703579,147,0,0
1409065,2018-08-26 00:46:52,1469,5211,129.58,12703612,147,0,0
1409066,2018-08-26 00:49:28,4412,9792,85.37,12703768,147,0,0
1409067,2018-08-26 00:50:01,3000,1830,52.89,12703801,147,0,0
1409068,2018-08-26 00:50:38,71,7683,167.89,12703838,147,0,0
1409069,2018-08-26 00:51:01,3910,6448,26.05,12703861,147,0,0
1409070,2018-08-26 00:51:06,3564,920,60.22,12703866,147,0,0
1409071,2018-08-26 00:51:45,669,4404,64.9,12703905,147,0,0
