TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
834203,2018-06-27 00:00:08,1183,2744,50.46,7516808,87,0,0
834204,2018-06-27 00:00:14,1138,26,16.89,7516814,87,0,0
834205,2018-06-27 00:02:10,1580,7626,16.46,7516930,87,0,0
834206,2018-06-27 00:02:34,3664,5057,50.27,7516954,87,0,0
834207,2018-06-27 00:03:52,1468,3897,27.66,7517032,87,0,0
834208,2018-06-27 00:05:32,1949,8095,40.22,7517132,87,0,0
834209,2018-06-27 00:05:55,1365,7661,17.83,7517155,87,0,0
834210,2018-06-27 00:06:40,4226,495,97.69,7517200,87,0,0
834211,2018-06-27 00:08:22,2085,9848,74.26,7517302,87,0,0
834212,2018-06-27 00:10:30,4722,1610,28.24,7517430,87,0,0
834213,2018-06-27 00:10:30,1187,7967,64.1,7517430,87,0,0
834214,2018-06-27 00:10:44,802,2241,48.79,7517444,87,0,0
834215,2018-06-27 00:11:09,3591,4468,60.53,7517469,87,0,0
834216,2018-06-27 00:13:12,672,5000,73.07,7517592,87,0,0
834217,2018-06-27 00:17:01,3131,4943,21.06,7517821,87,0,0
834218,2018-06-27 00:17:33,1606,993,44.42,7517853,87,0,0
834219,2018-06-27 00:17:42,3334,6400,61.06,7517862,87,0,0
834220,2018-06-27 00:17:58,1387,9414,93.83,7517878,87,0,0
834221,2018-06-27 00:18:04,3218,9141,92.42,7517884,87,0,0
834222,2018-06-27 00:19:10,4024,6378,46.16,7517950,87,0,0
834223,2018-06-27 00:20:11,271,7270,17.63,7518011,87,0,0
834224,2018-06-27 00:20:42,4288,2172,60.86,7518042,87,0,0
834225,2018-06-27 00:21:16,128,3121,140.27,7518076,87,0,0
834226,2018-06-27 00:23:09,2603,5210,17.16,7518189,87,0,0
834227,2018-06-27 00:23:26,2538,2129,91.26,7518206,87,0,0
834228,2018-06-27 00:23:26,3892,9141,108.95,7518206,87,0,0
834229,2018-06-27 00:23:45,1656,5933,40.52,7518225,87,0,0
834230,2018-06-27 00:24:25,2877,9494,30.8,7518265,87,0,0
834231,2018-06-27 00:24:38,676,4090,10.62,7518278,87,0,0
834232,2018-06-27 00:25:21,2762,7153,31.64,7518321,87,0,0
834233,2018-06-27 00:26:34,4529,4736,22.96,7518394,87,0,0
834234,2018-06-27 00:29:03,1043,7808,49.69,7518543,87,0,0
834235,2018-06-27 00:29:08,1985,1209,40.35,7518548,87,0,0
834236,2018-06-27 00:29:17,409,3324,103.39,7518557,87,0,0
834237,2018-06-27 00:30:12,413,5515,47.32,7518612,87,0,0
834238,2018-06-27 00:30:24,3353,8460,30.6,7518624,87,0,0
834239,2018-06-27 00:30:25,2865,9203,32.84,7518625,87,0,0
834240,2018-06-27 00:32:48,1387,5202,62.06,7518768,87,0,0
834241,2018-06-27 00:34:01,2865,881,65.5,7518841,87,0,0
834242,2018-06-27 00:34:51,2926,427,55.55,7518891,87,0,0
834243,2018-06-27 00:36:50,350,8701,23.39,7519010,87,0,0
834244,2018-06-27 00:37:05,1509,5722,115.36,7519025,87,0,0
834245,2018-06-27 00:37:39,4248,8970,97.76,7519059,87,0,0
834246,2018-06-27 00:38:42,4381,4580,6.02,7519122,87,0,0
834247,2018-06-27 00:40:49,1750,9247,63.19,7519249,87,0,0
834248,2018-06-27 00:41:07,1125,336,43.2,7519267,87,0,0
834249,2018-06-27 00:43:45,3423,9391,15.93,7519425,87,0,0
834250,2018-06-27 00:44:55,3590,9260,11.96,7519495,87,0,0
834251,2018-06-27 00:44:55,4799,7540,74.29,7519495,87,0,0
834252,2018-06-27 00:46:30,928,7739,39.06,7519590,87,0,0
834253,2018-06-27 00:46:37,4431,6706,68.78,7519597,87,0,0
834254,2018-06-27 00:47:21,81,1188,88.64,7519641,87,0,0
834255,2018-06-27 00:47:54,1205,6998,2.34,7519674,87,0,0
834256,2018-06-27 00:48:45,2692,2649,262.0,7519725,87,1,1
834257,2018-06-27 00:49:00,2225,6189,76.05,7519740,87,0,0
834258,2018-06-27 00:49:21,845,4854,70.81,7519761,87,0,0
834259,2018-06-27 00:49:42,1551,9494,37.11,7519782,87,0,0
834260,2018-06-27 00:50:10,500,8781,61.91,7519810,87,0,0
834261,2018-06-27 00:50:15,4756,2981,69.78,7519815,87,0,0
834262,2018-06-27 00:50:24,2004,1179,10.35,7519824,87,0,0
834263,2018-06-27 00:51:00,1881,7201,81.73,7519860,87,0,0
834264,2018-06-27 00:52:58,3133,6972,34.04,7519978,87,0,0
834265,2018-06-27 00:53:14,4779,7255,14.45,7519994,87,0,0
834266,2018-06-27 00:53:41,2876,2688,85.11,7520021,87,0,0
834267,2018-06-27 00:53:46,3342,9157,36.41,7520026,87,0,0
834268,2018-06-27 00:54:01,148,2411,29.1,7520041,87,0,0
834269,2018-06-27 00:54:47,3576,2640,49.65,7520087,87,0,0
834270,2018-06-27 00:55:05,4548,3390,22.53,7520105,87,0,0
834271,2018-06-27 00:55:20,4173,9074,39.06,7520120,87,0,0
834272,2018-06-27 00:56:08,3205,1476,66.15,7520168,87,0,0
834273,2018-06-27 00:57:00,1077,5471,1.66,7520220,87,0,0
834274,2018-06-27 00:57:59,98,5779,14.55,7520279,87,0,0
834275,2018-06-27 00:58:29,2601,3988,35.6,7520309,87,0,0
834276,2018-06-27 00:58:49,830,7033,68.23,7520329,87,0,0
834277,2018-06-27 00:59:54,3570,9754,23.18,7520394,87,0,0
834278,2018-06-27 01:00:33,3421,3552,84.55,7520433,87,0,0
834279,2018-06-27 01:01:41,1138,2670,6.5,7520501,87,0,0
834280,2018-06-27 01:01:55,1272,1766,13.21,7520515,87,0,0
834281,2018-06-27 01:01:56,4097,1102,53.42,7520516,87,0,0
834282,2018-06-27 01:01:59,2122,8390,42.11,7520519,87,0,0
834283,2018-06-27 01:02:00,3628,6952,60.71,7520520,87,0,0
834284,2018-06-27 01:03:00,3020,4916,24.53,7520580,87,0,0
834285,2018-06-27 01:04:04,3125,3357,55.47,7520644,87,0,0
834286,2018-06-27 01:04:07,4784,2957,37.91,7520647,87,0,0
834287,2018-06-27 01:04:07,1381,9849,10.32,7520647,87,0,0
834288,2018-06-27 01:04:55,2570,267,81.92,7520695,87,0,0
834289,2018-06-27 01:05:07,1829,6239,133.32,7520707,87,0,0
834290,2018-06-27 01:07:39,496,5483,64.68,7520859,87,0,0
834291,2018-06-27 01:07:52,1510,4800,51.04,7520872,87,0,0
834292,2018-06-27 01:07:52,3268,5753,121.39,7520872,87,0,0
834293,2018-06-27 01:08:36,4819,5639,94.48,7520916,87,0,0
834294,2018-06-27 01:09:16,4877,2615,102.92,7520956,87,0,0
834295,2018-06-27 01:10:25,824,371,45.15,7521025,87,0,0
834296,2018-06-27 01:10:29,3142,9183,19.41,7521029,87,0,0
834297,2018-06-27 01:11:32,2791,1905,21.35,7521092,87,0,0
834298,2018-06-27 01:11:35,1533,9044,96.62,7521095,87,0,0
834299,2018-06-27 01:12:33,25,1052,132.1,7521153,87,0,0
834300,2018-06-27 01:14:11,3360,1875,26.71,7521251,87,0,0
834301,2018-06-27 01:14:42,440,850,24.27,7521282,87,0,0
834302,2018-06-27 01:14:48,4923,4036,85.87,7521288,87,0,0
834303,2018-06-27 01:14:52,4334,2050,32.34,7521292,87,1,2
834304,2018-06-27 01:15:41,500,5638,53.82,7521341,87,0,0
834305,2018-06-27 01:15:53,3542,6293,38.47,7521353,87,0,0
834306,2018-06-27 01:15:57,2864,6067,17.52,7521357,87,0,0
834307,2018-06-27 01:15:58,1587,2163,61.55,7521358,87,0,0
834308,2018-06-27 01:19:23,4126,9609,38.91,7521563,87,0,0
834309,2018-06-27 01:19:45,809,9929,16.81,7521585,87,0,0
834310,2018-06-27 01:19:57,2539,7170,16.76,7521597,87,0,0
834311,2018-06-27 01:20:57,4648,999,28.99,7521657,87,0,0
834312,2018-06-27 01:20:57,2283,1396,54.88,7521657,87,0,0
