TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1389905,2018-08-24 00:00:08,977,912,35.97,12528008,145,0,0
1389906,2018-08-24 00:01:22,1307,3425,111.37,12528082,145,0,0
1389907,2018-08-24 00:01:48,3578,4158,57.73,12528108,145,0,0
1389908,2018-08-24 00:03:14,1582,9915,75.22,12528194,145,0,0
1389909,2018-08-24 00:04:13,935,3308,3.71,12528253,145,0,0
1389910,2018-08-24 00:04:28,1087,5080,8.77,12528268,145,0,0
1389911,2018-08-24 00:05:09,691,6579,25.02,12528309,145,0,0
1389912,2018-08-24 00:06:41,2116,3815,40.79,12528401,145,0,0
1389913,2018-08-24 00:06:43,4994,2748,62.35,12528403,145,0,0
1389914,2018-08-24 00:07:06,2328,6326,130.93,12528426,145,0,0
1389915,2018-08-24 00:08:11,1488,9187,32.62,12528491,145,0,0
1389916,2018-08-24 00:10:06,4112,2228,42.24,12528606,145,0,0
1389917,2018-08-24 00:10:31,51,3124,104.41,12528631,145,0,0
1389918,2018-08-24 00:12:54,112,3045,58.36,12528774,145,0,0
1389919,2018-08-24 00:14:10,4733,109,76.52,12528850,145,0,0
1389920,2018-08-24 00:15:58,3830,3113,25.14,12528958,145,0,0
1389921,2018-08-24 00:17:09,3680,690,98.25,12529029,145,0,0
1389922,2018-08-24 00:17:36,4617,9579,82.44,12529056,145,0,0
1389923,2018-08-24 00:20:03,3881,7177,46.55,12529203,145,0,0
1389924,2018-08-24 00:20:16,2495,780,110.33,12529216,145,0,0
1389925,2018-08-24 00:20:17,28,6658,77.05,12529217,145,0,0
1389926,2018-08-24 00:21:13,1386,9968,67.46,12529273,145,0,0
1389927,2018-08-24 00:21:54,1549,8764,10.33,12529314,145,0,0
1389928,2018-08-24 00:23:04,1418,7738,49.23,12529384,145,0,0
1389929,2018-08-24 00:23:37,2673,5462,22.64,12529417,145,0,0
1389930,2018-08-24 00:23:42,3405,6142,57.48,12529422,145,0,0
1389931,2018-08-24 00:24:04,497,8100,14.33,12529444,145,0,0
1389932,2018-08-24 00:26:27,3900,6646,72.52,12529587,145,0,0
1389933,2018-08-24 00:26:49,3966,7115,20.27,12529609,145,0,0
1389934,2018-08-24 00:27:18,1270,8034,108.78,12529638,145,0,0
1389935,2018-08-24 00:28:01,1816,8106,33.78,12529681,145,0,0
1389936,2018-08-24 00:28:50,4349,4973,30.26,12529730,145,0,0
1389937,2018-08-24 00:29:04,4978,2903,12.0,12529744,145,0,0
1389938,2018-08-24 00:29:49,597,2212,113.04,12529789,145,0,0
1389939,2018-08-24 00:30:47,2927,7079,31.94,12529847,145,0,0
1389940,2018-08-24 00:31:16,1930,2927,52.63,12529876,145,0,0
1389941,2018-08-24 00:32:25,3974,7287,30.03,12529945,145,0,0
1389942,2018-08-24 00:34:07,4344,5694,99.77,12530047,145,0,0
1389943,2018-08-24 00:34:35,1073,6692,70.67,12530075,145,0,0
1389944,2018-08-24 00:34:59,4856,2881,40.91,12530099,145,0,0
1389945,2018-08-24 00:35:16,4216,6955,135.07,12530116,145,0,0
1389946,2018-08-24 00:35:57,656,3326,103.96,12530157,145,0,0
1389947,2018-08-24 00:36:23,2089,5151,7.84,12530183,145,0,0
1389948,2018-08-24 00:36:27,3510,1710,150.01,12530187,145,0,0
1389949,2018-08-24 00:36:43,1077,565,6.42,12530203,145,0,0
1389950,2018-08-24 00:37:05,1340,584,16.31,12530225,145,0,0
1389951,2018-08-24 00:37:35,3736,3446,7.48,12530255,145,0,0
1389952,2018-08-24 00:37:43,4660,9876,6.51,12530263,145,0,0
1389953,2018-08-24 00:38:07,1181,4407,15.91,12530287,145,0,0
1389954,2018-08-24 00:39:40,1451,9702,94.52,12530380,145,0,0
1389955,2018-08-24 00:40:46,4642,3609,18.89,12530446,145,0,0
1389956,2018-08-24 00:41:31,2459,7224,268.6,12530491,145,1,3
1389957,2018-08-24 00:41:46,78,7573,91.19,12530506,145,0,0
1389958,2018-08-24 00:42:26,1109,6199,40.03,12530546,145,0,0
1389959,2018-08-24 00:43:35,348,4166,36.37,12530615,145,0,0
1389960,2018-08-24 00:43:59,3573,5884,14.25,12530639,145,0,0
1389961,2018-08-24 00:44:14,2524,6307,0.47,12530654,145,0,0
1389962,2018-08-24 00:48:28,1231,3081,64.34,12530908,145,0,0
1389963,2018-08-24 00:50:07,3888,9430,15.13,12531007,145,0,0
1389964,2018-08-24 00:50:21,3360,8349,45.49,12531021,145,0,0
1389965,2018-08-24 00:50:26,1111,6251,33.47,12531026,145,0,0
1389966,2018-08-24 00:51:40,2719,9344,46.79,12531100,145,0,0
1389967,2018-08-24 00:51:53,3808,6290,36.27,12531113,145,0,0
1389968,2018-08-24 00:52:50,3319,2402,138.79,12531170,145,0,0
1389969,2018-08-24 00:54:04,4081,9872,44.76,12531244,145,0,0
1389970,2018-08-24 00:54:44,2431,6258,44.55,12531284,145,0,0
1389971,2018-08-24 00:56:19,4582,373,45.43,12531379,145,0,0
1389972,2018-08-24 00:56:56,2673,5491,37.99,12531416,145,0,0
1389973,2018-08-24 00:57:27,3417,4405,50.35,12531447,145,0,0
1389974,2018-08-24 00:57:44,4944,6595,116.84,12531464,145,0,0
1389975,2018-08-24 00:57:55,2006,5919,41.76,12531475,145,0,0
1389976,2018-08-24 00:58:40,1141,5819,94.24,12531520,145,0,0
1389977,2018-08-24 00:58:45,504,9013,32.33,12531525,145,0,0
1389978,2018-08-24 01:00:20,4414,4415,13.66,12531620,145,0,0
1389979,2018-08-24 01:00:35,1654,1211,9.22,12531635,145,0,0
1389980,2018-08-24 01:01:21,3482,3944,11.09,12531681,145,1,2
1389981,2018-08-24 01:01:22,4711,2954,85.84,12531682,145,0,0
1389982,2018-08-24 01:01:23,2314,6705,121.13,12531683,145,0,0
1389983,2018-08-24 01:01:27,1782,7683,60.57,12531687,145,0,0
1389984,2018-08-24 01:01:46,1654,4961,9.92,12531706,145,0,0
1389985,2018-08-24 01:02:37,4544,8175,16.83,12531757,145,0,0
1389986,2018-08-24 01:02:44,4204,4174,10.18,12531764,145,0,0
1389987,2018-08-24 01:02:55,2237,5128,112.6,12531775,145,0,0
1389988,2018-08-24 01:03:49,990,9900,5.87,12531829,145,0,0
1389989,2018-08-24 01:04:35,4136,6570,27.44,12531875,145,0,0
1389990,2018-08-24 01:04:41,2322,4561,136.65,12531881,145,0,0
1389991,2018-08-24 01:04:43,3458,9294,60.43,12531883,145,0,0
1389992,2018-08-24 01:04:45,1467,4361,50.64,12531885,145,0,0
1389993,2018-08-24 01:04:53,841,6786,99.54,12531893,145,0,0
1389994,2018-08-24 01:05:52,4346,8563,18.11,12531952,145,0,0
1389995,2018-08-24 01:05:59,861,7667,68.35,12531959,145,0,0
1389996,2018-08-24 01:06:15,1590,4940,96.58,12531975,145,0,0
1389997,2018-08-24 01:06:53,2646,9918,111.38,12532013,145,0,0
